passage,response,atomic_units,hallucinated_atomic_units
'in the water flow analogy sometimes used to explain electric circuits by comparing them to water filled pipes voltage difference is likened to water pressure difference the difference determines how quickly the electrons will travel through the circuit.' Provide only the simplified text as the response.,"In the water flow analogy for electric circuits, voltage difference is compared to water pressure difference. This difference affects how fast electrons move through the circuit."," In the water flow analogy for electric circuits, voltage difference is compared to water pressure difference. | True |
 Voltage difference affects how fast electrons move through the circuit. | True",
'weedy seadragons are named for the weed like projections on their bodies that camouflage them as they move among the seaweed beds where they are usually found.' Provide only the simplified text as the response.,Weedy seadragons look like the seaweed they hide in because of the weed-like parts on their bodies.," Weedy seadragons have weed-like parts on their bodies. | True |
 Weedy seadragons hide in seaweed. | True |
 The appearance of weedy seadragons resembles the seaweed they hide in. | True",
'bagnator is situated on the abbottabad nathi gali road some kilometres away from abbottabad.' Provide only the simplified text as the response.,"Bagnator is located on the Abbottabad Nathi Gali Road, a few kilometers away from Abbottabad."," Bagnator is a location. | True |
 Bagnator is situated on the Abbottabad Nathi Gali Road. | True |
 Bagnator is a few kilometers away from Abbottabad. | True",
'bismuth lrb iii rrb oxide reacts with mineral acids to give the corresponding bismuth lrb iii rrb salts.' Provide only the simplified text as the response.,Bismuth (III) oxide reacts with acids to make bismuth (III) salts.," Bismuth (III) oxide is a compound. | True |
 Bismuth (III) oxide reacts with acids. | True |
 The reaction between bismuth (III) oxide and acids produces bismuth (III) salts. | True",
'the postcode of the royal mail offices at tomb street in belfast is bt aa.' Provide only the simplified text as the response.,The postcode for the Royal Mail offices on Tomb Street in Belfast is BT AA.," The Royal Mail offices are located on Tomb Street in Belfast. | True |
 The postcode for the Royal Mail offices is BT AA. | True",
'the song woh mujhey was sung by the popular pakistani pop artist hadiqa kiyani.' Provide only the simplified text as the response.,"The song ""Woh Mujhey"" was sung by the famous Pakistani pop singer Hadiqa Kiyani."," The song is titled ""Woh Mujhey."" | True |
 The song was sung by Pakistani pop singer Hadiqa Kiyani. | True |
 Hadiqa Kiyani is a famous singer from Pakistan. | True",
'mount merapi gunung merapi lrb literally fire mountain in indonesian javanese rrb is an active stratovolcano located on the border between central java and yogyakarta indonesia.' Provide only the simplified text as the response.,"Mount Merapi, also known as Fire Mountain in Indonesian and Javanese, is an active volcano on the border of Central Java and Yogyakarta, Indonesia."," Mount Merapi is an active volcano. | True |
 It is located on the border of Central Java and Yogyakarta, Indonesia. | True |
 Mount Merapi is also known as Fire Mountain in Indonesian and Javanese. | True",
'network file system lrb nfs rrb is a network file system protocol originally developed by sun microsystems in allowing a user on a client computer to access files over a network in a manner similar to how local storage is accessed.' Provide only the simplified text as the response.,The Network File System (NFS) is a protocol created by Sun Microsystems. It lets a user on a client computer access files over a network as if they were stored locally.," The Network File System (NFS) is a protocol. | True |
 NFS was created by Sun Microsystems. | True |
 NFS allows a user on a client computer to access files over a network. | True |
 With NFS, files can be accessed as if they were stored locally. | True",
'the c sar award is the national film award of france first given out in. the nominations are selected by the members of the acad mie des arts et techniques du cin ma.' Provide only the simplified text as the response.,"The César Award is France's national film award, first awarded in 1976. It is chosen by the members of the Académie des Arts et Techniques du Cinéma."," The César Award is France's national film award. | True |
 The award was first awarded in 1976. | False |
 The award is chosen by the members of the Académie des Arts et Techniques du Cinéma. | True", The award was first awarded in 1976.
'a cape verde type hurricane fran formed as a tropical depression southeast of cape verde on august.' Provide only the simplified text as the response.,Hurricane Fran formed southeast of Cape Verde in August as a tropical depression.," Hurricane Fran formed in August. | True |
 Hurricane Fran formed southeast of Cape Verde. | True |
 Hurricane Fran started as a tropical depression. | True",
'pepe real name jos macia lrb born february in santos rrb is a brazilian former football player and manager.' Provide only the simplified text as the response.,"Pepe, whose real name is Jos Macia, was born in February in Santos. He is a former Brazilian football player and manager."," Pepe's real name is Jos Macia. | True |
 Pepe was born in February in Santos. | True |
 Pepe is a former Brazilian football player. | True |
 Pepe is also a former football manager. | True",
'fra angelico lrb c. february rrb born guido di pietro was an early italian renaissance painter described by vasari in his lives of the artists as having a rare and perfect talent.' Provide only the simplified text as the response.,"Fra Angelico, born Guido di Pietro around February, was an Italian painter from the early Renaissance period. Vasari, in his book ""Lives of the Artists,"" praised him for his exceptional talent."," Fra Angelico was born as Guido di Pietro around February. | True |
 Fra Angelico was an Italian painter. | True |
 Fra Angelico was from the early Renaissance period. | True |
 Vasari praised Fra Angelico for his exceptional talent in his book ""Lives of the Artists."" | True",
'march ndash modest mussorgsky russian composer lrb d. rrb' Provide only the simplified text as the response.,Modest Mussorgsky was a Russian composer who died in March.," Modest Mussorgsky was a Russian composer. | True |
 Modest Mussorgsky died in March. | True",
'with much of its present architecture dating from norman times it became a cathedral in and is the second longest cathedral in the united kingdom.' Provide only the simplified text as the response.,"Much of its architecture is from Norman times, and it became a cathedral. It is the second longest cathedral in the UK."," The architecture of the cathedral is from Norman times. | True |
 The cathedral became a cathedral. | True |
 It is the second longest cathedral in the UK. | True",
'the average height of an adult human is about. to. m lrb to feet rrb tall although this varies significantly from place to place.' Provide only the simplified text as the response.,"The average height of an adult human is about 1.6 to 1.8 meters (5 to 6 feet) tall, but this can vary a lot depending on the location."," The average height of an adult human is about 1.6 to 1.8 meters (5 to 6 feet) tall. | True |
 Human height can vary depending on the location. | True",
'the inch single lrb often simply called rrb is a type of gramophone record that has wider groove spacing compared to other types of records.' Provide only the simplified text as the response.,"The inch single, often just called single, is a type of record with wider grooves than other records."," The inch single is a type of record. | True |
 It is often referred to as a single. | True |
 The inch single has wider grooves than other records. | True",
'as of the series editor chooses twenty short stories each one an o. henry prize story.' Provide only the simplified text as the response.,"The series editor selects twenty short stories, each one a winner of the O. Henry Prize."," The series editor selects short stories. | True |
 There are twenty short stories selected. | True |
 Each selected short story is a winner of the O. Henry Prize. | True",
'in this view the tendency of the philosophes in particular to apply rationality to every problem is considered the essential change.' Provide only the simplified text as the response.,This view sees the key change as the philosophes' effort to use reason to solve every problem.," The key change is attributed to the philosophes. | True |
 The philosophes made an effort to use reason. | True |
 The goal of the philosophes was to solve every problem using reason. | True",
'danny grant tony esposito and ken dryden have accomplished the feat since then.' Provide only the simplified text as the response.,"Since then, Danny Grant, Tony Esposito, and Ken Dryden have achieved the feat."," Danny Grant has achieved the feat. | True |
 Tony Esposito has achieved the feat. | True |
 Ken Dryden has achieved the feat. | True",
'since about the game port has usually been integrated with a pc i o or sound card either isa or pci or as an on board feature of some motherboards before that it was usually on a dedicated isa card.' Provide only the simplified text as the response.,"The game port used to be part of a dedicated ISA card. Now, it is typically integrated into a PC's I/O or sound card (either ISA or PCI) or built into some motherboards."," The game port used to be part of a dedicated ISA card. | True |
 The game port is now typically integrated into a PC's I/O or sound card. | True |
 The game port can be integrated into either ISA or PCI cards. | True |
 The game port is built into some motherboards. | True",
'he fought in the gallipoli campaign that started on april when his new division landed at anzac cove on the th in the dardanelles fighting against turkish defenders on a narrow beach.' Provide only the simplified text as the response.,"He fought in the Gallipoli campaign, which began in April when his division landed at Anzac Cove on the Dardanelles' narrow beach, fighting against Turkish defenders."," The individual fought in the Gallipoli campaign. | True |
 The Gallipoli campaign began in April. | True |
 The individual's division landed at Anzac Cove on the Dardanelles' narrow beach. | True |
 The individual fought against Turkish defenders during the campaign. | True",
'cho a senior english major at virginia tech had been diagnosed with and was treated for a severe anxiety disorder in middle school and continued receiving therapy and special education support until his junior year of high school.' Provide only the simplified text as the response.,"Cho, a senior English major at Virginia Tech, was diagnosed with severe anxiety in middle school. He received therapy and special education support until his junior year of high school."," Cho is a senior English major at Virginia Tech. | True |
 Cho was diagnosed with severe anxiety in middle school. | True |
 Cho received therapy and special education support for his anxiety. | True |
 Cho received therapy and special education support until his junior year of high school. | True",
'colwell is a city in floyd county iowa united states.' Provide only the simplified text as the response.,"Colwell is a city in Floyd County, Iowa, USA."," Colwell is a city. | True |
 Colwell is located in Floyd County, Iowa. | True |
 Colwell is in the United States of America. | True",
'disagreement over what constitutes a religion race sexual preference or ethnicity is not a legitimate excuse.' Provide only the simplified text as the response.,"Not accepting someone's religion, race, sexual orientation, or ethnicity is not a valid excuse for disagreement."," Not accepting someone's religion is not a valid excuse for disagreement. | True |
 Not accepting someone's race is not a valid excuse for disagreement. | True |
 Not accepting someone's sexual orientation is not a valid excuse for disagreement. | True |
 Not accepting someone's ethnicity is not a valid excuse for disagreement. | True",
'the emperor now changed his name to lucius aelius aurelius commodus and at took over more of the reins of power though he continued to rule through a cabal consisting of marcia his new chamberlain eclectus and the new praetorian prefect quintus aemilius laetus who about this time also had many christians freed from working in the mines in sardinia.' Provide only the simplified text as the response.,"The emperor changed his name to Lucius Aelius Aurelius Commodus and took more control. He still ruled with the help of a group including his new chamberlain Marcia, Eclectus, and the new Praetorian Prefect Quintus Aemilius Laetus. Around this time, they also freed many Christians who were working in the mines in Sardinia."," The emperor changed his name to Lucius Aelius Aurelius Commodus. | True |
 The emperor took more control of his rule. | True |
 The emperor ruled with the help of a group including his new chamberlain Marcia, Eclectus, and the new Praetorian Prefect Quintus Aemilius Laetus. | True |
 Many Christians who were working in the mines in Sardinia were freed around this time. | True",
'doohan s characterization of the scottish chief engineer of the starship enterprise was one of the most recognizable elements in the star trek franchise.' Provide only the simplified text as the response.,Doohan's portrayal of the Scottish chief engineer on the Starship Enterprise became one of the most well-known parts of Star Trek.," Actor James Doohan portrayed the Scottish chief engineer on the Starship Enterprise. | True |
 The character became one of the most well-known parts of Star Trek. | True",
'the diego ram rez islands lrb rrb are a small group of lesser islands located in the southernmost extreme of chile about southwest of cape horn and sse of ildefonso islands stretching north south lrb not to be confused with ramirez island far to the north rrb.' Provide only the simplified text as the response.,"The Diego Ramírez Islands are a small group of islands located at the southern tip of Chile. They are southwest of Cape Horn and southeast of the Ildefonso Islands. They should not be confused with Ramirez Island, which is far to the north."," The Diego Ramírez Islands are a small group of islands. | True |
 The islands are located at the southern tip of Chile. | True |
 They are southwest of Cape Horn. | True |
 They are southeast of the Ildefonso Islands. | True |
 The Diego Ramírez Islands should not be confused with Ramirez Island, which is located far to the north. | True",
'mickey s house of villains is a direct to video film produced by the walt disney company.' Provide only the simplified text as the response.,Mickey's House of Villains is a movie made by Walt Disney Company and released straight to video.," The movie is titled ""Mickey's House of Villains."" | True |
 The movie was made by the Walt Disney Company. | True |
 The movie was released straight to video. | True",
'in prior to the band signing with roadrunner records welts was demanded to leave the band becoming the only member to actually be kicked out.' Provide only the simplified text as the response.,"Before the band signed with Roadrunner Records, Welts was the only member forced to leave the band."," The band signed with Roadrunner Records. | True |
 Welts was a member of the band. | True |
 Welts was forced to leave the band. | True",
'the fedora community continues to thrive and the fedora distribution has a reputation as being a foss distribution that focuses on innovation and close work with upstream linux communities.' Provide only the simplified text as the response.,"The Fedora community is doing well, and Fedora is known for being a free and open-source software distribution that prioritizes innovation and working closely with other Linux communities."," The Fedora community is doing well. | True |
 Fedora is known for being a free and open-source software distribution. | True |
 Fedora prioritizes innovation. | True |
 Fedora works closely with other Linux communities. | True",
'the bodies of tsar nicholas ii tsarina alexandra and three of their daughters were finally interred at st. peter and paul cathedral in st. petersburg on july eighty years after they were murdered.' Provide only the simplified text as the response.,"The remains of Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were buried at St. Peter and Paul Cathedral in St. Petersburg 80 years after they were killed."," Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were killed. | True |
 Their remains were buried at St. Peter and Paul Cathedral in St. Petersburg. | True |
 The burial took place 80 years after they were killed. | True",
'county councils consisted of councillors directly elected by the electorate and county aldermen chosen by the council itself.' Provide only the simplified text as the response.,County councils were made up of councillors elected by voters and county aldermen selected by the council.," County councils are composed of councillors elected by voters. | True |
 County councils also include county aldermen who are selected by the council. | True",
'in june july it was the site of the colossal and meticulously choreographed arirang gymnastic and artistic performance lrb often referred to elsewhere as mass games rrb.' Provide only the simplified text as the response.,"In June and July, it was the location for the huge and carefully planned Arirang gymnastic and artistic show (also known as mass games)."," The Arirang gymnastic and artistic show takes place in June and July. | True |
 The show is also known as mass games. | True |
 The show is huge and carefully planned. | True |
 The location for the show is not specified in the passage. | False", The location for the show is not specified in the passage.
'storm surge lrb which is the same as a tidal surge rrb is an offshore rise of water associated with a low pressure weather system typically a tropical cyclone.' Provide only the simplified text as the response.,"Storm surge, also known as a tidal surge, is when water rises offshore because of a low pressure weather system, usually a tropical cyclone."," Storm surge is also known as a tidal surge. | True |
 Storm surge occurs when water rises offshore. | True |
 Storm surge is caused by a low-pressure weather system. | True |
 Storm surge is typically associated with tropical cyclones. | True",
'it was an instant bestseller spending six weeks on the new york times best seller list.' Provide only the simplified text as the response.,It quickly became a bestseller and was on the New York Times bestseller list for six weeks.," The book quickly became a bestseller. | True |
 The book was on the New York Times bestseller list. | True |
 The book was on the list for six weeks. | True",
'he was born into a farming family on march in braughing hertfordshire england.' Provide only the simplified text as the response.,"He was born into a farming family in March, in Braughing, Hertfordshire, England."," The person was born into a farming family. | True |
 The person was born in March. | True |
 The person was born in Braughing, Hertfordshire, England. | True",
'he appeared in small theaters in a play that depicted his exploit and signed more photographs as the captain of k penick.' Provide only the simplified text as the response.,He acted in small theaters in a play about his adventure and signed many photos as the captain of k penick.," The person acted in small theaters. | True |
 The play was about his adventure. | True |
 He signed many photos. | True |
 He signed the photos as the captain of K Penick. | True",
'each aes cipher has a bit block size with key sizes of and bits respectively.' Provide only the simplified text as the response.,Each AES cipher uses blocks of bits and has keys of different sizes.," AES ciphers use blocks of bits. | True |
 AES ciphers have keys of different sizes. | True",
'sinovenator was a primitive troodontid and shares features with the most primitive dromaeosaurids and avialae one of the first fossil specimens conclusively demonstrating the common inheritance of these three groups lrb together known as paraves rrb.' Provide only the simplified text as the response.,"Sinovenator was an early member of the troodontid family and had features similar to both the earliest dromaeosaurids and avialae. It is one of the first fossils to clearly show the shared ancestry of these three groups, collectively called paraves."," Sinovenator was an early member of the troodontid family. | True |
 Sinovenator had features similar to both the earliest dromaeosaurids and avialae. | True |
 Sinovenator is one of the first fossils to clearly show the shared ancestry of troodontids, dromaeosaurids, and avialae. | True |
 Troodontids, dromaeosaurids, and avialae are collectively called paraves. | True",
'as of the newest release is zonealarm extreme security.' Provide only the simplified text as the response.,The latest version is ZoneAlarm Extreme Security., The latest version of the software is called ZoneAlarm Extreme Security. | True,
'although it was not the first commercial jet in service the was among the first to be commercially successful.' Provide only the simplified text as the response.,"Although it wasn't the first jet in service, it was one of the first to achieve commercial success."," The jet mentioned was not the first jet in service. | True |
 The jet mentioned was one of the first jets to achieve commercial success. | True",
'they also picked up the headliner award at the mtv europe music awards held in liverpool on november and the award for best group on november at the mtv europe music award held in berlin.' Provide only the simplified text as the response.,"They won the headliner award and the best group award at the MTV Europe Music Awards in Liverpool and Berlin, respectively, in November."," The group won the headliner award at the MTV Europe Music Awards in Liverpool in November. | True |
 The group also won the best group award at the MTV Europe Music Awards in Berlin in November. | True",
'according to the u.s. census bureau the county has a total area of square miles lrb km rrb of which square miles lrb km rrb is land and square miles lrb km rrb lrb. rrb is water.' Provide only the simplified text as the response.,"The U.S. Census Bureau says the county covers a total area, with some of it being land and the rest water."," The U.S. Census Bureau provided information about a county. | True |
 The county has a total area that includes both land and water. | True",
'the philomathean society of the university of pennsylvania is founded lrb the oldest continuously existing literary society in the united states rrb.' Provide only the simplified text as the response.,The Philomathean Society at the University of Pennsylvania is the oldest literary society in the United States that has been continuously active.," The Philomathean Society is located at the University of Pennsylvania. | True |
 It is the oldest literary society in the United States. | True |
 The society has been continuously active since its establishment. | True",
'the economy of calvi is essentially based on summer tourism which started in due to the pioneering efforts of vladimir raitz.' Provide only the simplified text as the response.,"Calvi's economy mainly relies on summer tourism, thanks to the early work of Vladimir Raitz."," Calvi is a town. | True |
 The economy of Calvi relies mainly on summer tourism. | True |
 Vladimir Raitz played an early role in developing tourism in Calvi. | True",
'the president is also the military commander in chief.' Provide only the simplified text as the response.,The president is also the leader of the military., The president is the leader of the military. | True,
'waters solo career has included three studio albums the pros and cons of hitchhiking lrb rrb radio k.a.o.s. lrb rrb and amused to death lrb rrb.' Provide only the simplified text as the response.,"Waters' solo career has three studio albums: The Pros and Cons of Hitchhiking, Radio K.A.O.S., and Amused to Death."," Waters has a solo career. | True |
 Waters has released three studio albums in his solo career. | True |
 The three studio albums are: The Pros and Cons of Hitchhiking, Radio K.A.O.S., and Amused to Death. | True",
'all the brooms and their relatives lrb including laburnum and ulex rrb are natives of europe north africa and southwest asia with the greatest diversity in the mediterranean region.' Provide only the simplified text as the response.,"All the brooms, including laburnum and ulex, are originally from Europe, North Africa, and Southwest Asia, with the most variety found in the Mediterranean area."," Brooms are plants that include laburnum and ulex. | True |
 Brooms are originally from Europe, North Africa, and Southwest Asia. | True |
 The Mediterranean area has the most variety of brooms. | True",
'many mass produced handles are made of unfinished raw wood better quality handles are of seasoned hardwood.' Provide only the simplified text as the response.,"Many mass-produced handles are made from unprocessed wood, while better quality handles use aged hardwood."," Mass-produced handles are often made from unprocessed wood. | True |
 Better quality handles are made from aged hardwood. | True",
'the prime minister of france lrb premier ministre fran ais rrb in the fifth republic is the head of government and of the council of ministers of france.' Provide only the simplified text as the response.,The Prime Minister of France in the Fifth Republic leads the government and the Council of Ministers.," The Prime Minister of France is a key leader in the Fifth Republic. | True |
 The Prime Minister leads the government of France. | True |
 The Prime Minister also leads the Council of Ministers in France. | True",
'it is spoken by more than million people as a first language and by million more as a second language.' Provide only the simplified text as the response.,"Over a million people speak it as their first language, and millions more as their second language."," Over a million people speak the language as their first language. | True |
 Millions more speak the language as their second language. | True",
'however as matthew was moving quicker than expected it made landfall near the honduras and nicaragua border on september as a tropical storm and belize soon after.' Provide only the simplified text as the response.,"Matthew moved faster than expected, hitting the Honduras and Nicaragua border as a tropical storm in September and then Belize."," Matthew moved faster than expected. | True |
 Matthew hit the Honduras and Nicaragua border as a tropical storm in September. | True |
 Matthew then hit Belize. | True",
'for the late th century event sometimes also referred to as philippine revolution see people power revolution.' Provide only the simplified text as the response.,"For the event in the late 20th century also called the Philippine Revolution, see People Power Revolution."," The event in the late 20th century is known as the Philippine Revolution. | False |
 There is another event called the People Power Revolution that also took place in the late 20th century. | True", The event in the late 20th century is known as the Philippine Revolution.
'mercedes benz is a division of its parent company daimler ag.' Provide only the simplified text as the response.,"Mercedes Benz is part of its parent company, Daimler AG."," Mercedes Benz is a brand. | True |
 Mercedes Benz is owned by Daimler AG. | True |
 Daimler AG is the parent company of Mercedes Benz. | True",
'the lady of the lake is the name of several related characters who play parts in arthurian legend.' Provide only the simplified text as the response.,The Lady of the Lake is a name for different characters in Arthurian legend.," The Lady of the Lake is a name used for different characters. | True |
 The Lady of the Lake is associated with Arthurian legend. | True",
'ixelles lrb french pronounced rrb or elsene lrb dutch pronounced rrb is one of the nineteen municipalities located in the brussels capital region of belgium.' Provide only the simplified text as the response.,Ixelles (French) or Elsene (Dutch) is one of the nineteen municipalities in the Brussels Capital Region of Belgium.," Ixelles is one of the nineteen municipalities in the Brussels Capital Region of Belgium. | True |
 Ixelles is known as Elsene in Dutch. | True |
 Ixelles is known as Ixelles in French. | True",
'die hard with a vengeance lrb also known as die hard rrb is a american action film and the third in the die hard film series.' Provide only the simplified text as the response.,"Die Hard with a Vengeance, also known as Die Hard, is an American action movie and the third in the Die Hard series."," ""Die Hard with a Vengeance"" is also known as ""Die Hard."" | False |
 It is an American action movie. | True |
 It is the third movie in the Die Hard series. | True"," ""Die Hard with a Vengeance"" is also known as ""Die Hard."""
'as secretary of state his name was given to the marshall plan for which he was awarded the nobel peace prize in.' Provide only the simplified text as the response.,"As Secretary of State, he created the Marshall Plan and won the Nobel Peace Prize for it."," The person mentioned in the passage was the Secretary of State. | True |
 He created the Marshall Plan during his time as Secretary of State. | True |
 He won the Nobel Peace Prize for his role in creating the Marshall Plan. | True",
'baucau is the second largest city in east timor after dili the capital which lies km east of dili.' Provide only the simplified text as the response.,"Baucau is the second-largest city in East Timor, located km east of Dili, the capital."," Baucau is the second-largest city in East Timor. | True |
 Baucau is located east of Dili, the capital of East Timor.  | True |
 The distance between Baucau and Dili is unspecified. | True",
'niagara falls is composed of two major sections separated by goat island the horseshoe falls on the canadian side and the american falls on the american side. the smaller bridal veil falls are also located on the american side separated from the main falls by luna island.' Provide only the simplified text as the response.,"Niagara Falls has two main parts divided by Goat Island: the Horseshoe Falls in Canada and the American Falls in the USA. The smaller Bridal Veil Falls, also in the USA, are separated from the main falls by Luna Island."," Niagara Falls is divided into two main parts: the Horseshoe Falls in Canada and the American Falls in the USA. | True |
 Goat Island divides the two main parts of Niagara Falls. | True |
 The smaller Bridal Veil Falls are located in the USA. | True |
 Luna Island separates the Bridal Veil Falls from the main falls. | True",
'located at pennsylvania avenue nw in washington d.c. the house was designed by irish born james hoban and built between and of white painted aquia sandstone in the neoclassical style.' Provide only the simplified text as the response.,"The house on Pennsylvania Avenue NW in Washington D.C. was designed by James Hoban, who was from Ireland. It was built with white Aquia sandstone in a neoclassical style."," The house is located on Pennsylvania Avenue NW in Washington D.C. | True |
 The house was designed by James Hoban. | True |
 James Hoban was from Ireland. | True |
 The house was built with white Aquia sandstone. | True |
 The house was built in a neoclassical style. | True",
'the bank claims a loan recovery rate of. up from the recovery rate claimed in.' Provide only the simplified text as the response.,The bank says its loan recovery rate has improved.," The bank has a loan recovery rate. | True |
 The loan recovery rate of the bank has improved. | True",
'battle creek known as the cereal city is the world headquarters of kellogg company founded by will keith kellogg in whose brother dr. john harvey kellogg invented cold breakfast cereal as an alternative to the traditional meat based breakfast.' Provide only the simplified text as the response.,"Battle Creek, called the Cereal City, is home to the Kellogg Company, started by Will Keith Kellogg. His brother, Dr. John Harvey Kellogg, created cold breakfast cereal as a different option from the usual meat-based breakfast."," Battle Creek is known as the Cereal City. | True |
 The Kellogg Company is based in Battle Creek. | True |
 The Kellogg Company was started by Will Keith Kellogg. | True |
 Dr. John Harvey Kellogg, brother of Will Keith Kellogg, created cold breakfast cereal. | True |
 Cold breakfast cereal was created as an alternative to the traditional meat-based breakfast. | True",
'when proteins are generated from intron containing genes rna splicing takes place as part of the rna processing pathway that follows transcription and precedes translation.' Provide only the simplified text as the response.,"When proteins are made from genes with introns, RNA splicing occurs. This is a step in the RNA processing pathway that happens after transcription and before translation."," Proteins are made from genes with introns. | True |
 RNA splicing occurs when proteins are made from genes with introns. | True |
 RNA splicing is a step in the RNA processing pathway. | True |
 RNA splicing happens after transcription. | True |
 RNA splicing happens before translation. | True",
'a crystal radio receiver also called a crystal set or cat s whisker receiver is a very simple radio receiver popular in the early days of radio.' Provide only the simplified text as the response.,"A crystal radio receiver, also known as a crystal set or cat's whisker receiver, is a basic type of radio that was popular when radio technology was new."," A crystal radio receiver is also known as a crystal set or cat's whisker receiver. | True |
 It is a basic type of radio. | True |
 The crystal radio receiver was popular when radio technology was new. | True",
'its permanent exhibition began in as a centerpiece for the museum s elizabeth a. sackler center for feminist art.' Provide only the simplified text as the response.,The permanent exhibit started as the main feature for the museum's Elizabeth A. Sackler Center for Feminist Art.," The permanent exhibit is the main feature for the museum's Elizabeth A. Sackler Center for Feminist Art. | True |
 The exhibit started as the main feature for the center. | True",
'a marilyn is a mountain or hill in the united kingdom ireland or isle of man with a relative height of at least metres lrb ft rrb regardless of absolute height or other merit.' Provide only the simplified text as the response.,"A Marilyn is a mountain or hill in the United Kingdom, Ireland, or Isle of Man that is at least 150 meters (492 feet) tall, no matter how tall it actually is or any other qualities it has."," A Marilyn is a mountain or hill. | True |
 Marilyns are located in the United Kingdom, Ireland, or Isle of Man. | True |
 A Marilyn must be at least 150 meters (492 feet) tall. | False |
 The height of a Marilyn is the defining characteristic, regardless of any other qualities it may have. | True", A Marilyn must be at least 150 meters (492 feet) tall.
'while she is there news comes informing the family that lady howard s son in law captain mirvan a naval officer is returning to england after an absence of seven years.' Provide only the simplified text as the response.,"While she is there, the family learns that Lady Howard's son-in-law, Captain Mirvan, a naval officer, is coming back to England after being away for seven years."," Lady Howard's son-in-law is named Captain Mirvan. | True |
 Captain Mirvan is a naval officer. | True |
 Captain Mirvan has been away from England for seven years. | True |
 Captain Mirvan is returning to England. | True",
'ch ry l s pouilly is a commune in the aisne department in picardy in northern france.' Provide only the simplified text as the response.,Chéry-lès-Pouilly is a small town in the Aisne region of Picardy in northern France.," Chéry-lès-Pouilly is a small town. | True |
 It is located in the Aisne region of Picardy. | True |
 The town is in northern France. | True",
'san diego state university lrb sdsu rrb founded in as san diego normal school is the largest and oldest higher education facility in the greater san diego area lrb generally the city and county of san diego rrb and is part of the california state university system.' Provide only the simplified text as the response.,"San Diego State University (SDSU), originally called San Diego Normal School, is the oldest and largest university in the San Diego area, which includes the city and county. It is part of the California State University system."," San Diego State University (SDSU) was originally called San Diego Normal School. | True |
 SDSU is the oldest and largest university in the San Diego area. | True |
 San Diego State University is part of the California State University system. | True",
'aged while at rada he joined the unity theatre in kings cross.' Provide only the simplified text as the response.,"While studying at RADA, he joined the Unity Theatre in Kings Cross."," The person studied at RADA. | True |
 The person joined the Unity Theatre in Kings Cross. | True",
'the philharmonic s home is avery fisher hall located in new york s lincoln center.' Provide only the simplified text as the response.,"The philharmonic's home is Avery Fisher Hall, located in New York's Lincoln Center."," The philharmonic is based in Avery Fisher Hall. | True |
 Avery Fisher Hall is located in New York's Lincoln Center. | True",
'configurations include twisted in wire lrb e.g. bottle brushes rrb cylinders and disks lrb with bristles spread in one face or radially rrb.' Provide only the simplified text as the response.,"Configurations include wire twisted into shapes like bottle brushes, cylinders, and disks with bristles either on one side or all around."," Configurations include wire twisted into shapes like bottle brushes, cylinders, and disks. | True |
 The wire may have bristles on one side. | True |
 The wire may have bristles all around. | False", The wire may have bristles all around.
'however it is considered courtesy by some to place a at the rack s apex.' Provide only the simplified text as the response.,Some people think it's polite to put it at the top of the rack.," Some people believe it is polite. | True |
 They think it is polite to put ""it"" at the top of the rack. | True",
'history the language has been inspired especially ejb ql by the native hibernate query language hqlchapter.' Provide only the simplified text as the response.,"The language's history was greatly influenced by the native Hibernate Query Language (HQL), especially EJB QL."," The language's history was greatly influenced by the native Hibernate Query Language (HQL). | True |
 The language's history was greatly influenced by EJB QL. | True",
'guns n roses lrb sometimes abbreviated as g n r or gnr rrb is an american hard rock band. the band formed in hollywood los angeles california in.' Provide only the simplified text as the response.,"Guns N' Roses, often shortened to G N' R or GNR, is an American hard rock band formed in Hollywood, Los Angeles, California."," Guns N' Roses is an American hard rock band. | True |
 The band is often shortened to G N' R or GNR. | True |
 Guns N' Roses was formed in Hollywood, Los Angeles, California. | True",
'the american league of professional baseball clubs or simply the american league lrb al rrb is one of two leagues that make up major league baseball in the united states and canada.' Provide only the simplified text as the response.,The American League (AL) is one of two leagues in Major League Baseball in the US and Canada.," The American League (AL) is a league in Major League Baseball. | True |
 The American League is one of two leagues in Major League Baseball. | True |
 Major League Baseball is played in the US and Canada. | True",
'these weather patterns are driven by the strongest sustained winds of any planet in the solar system with recorded wind speeds as high as km h.' Provide only the simplified text as the response.,"These weather patterns come from the fastest constant winds of any planet in the solar system, with wind speeds reaching as high as km/h."," The weather patterns mentioned come from the fastest constant winds of any planet in the solar system. | True |
 The wind speeds on this planet can reach as high as km/h. | True",
'the duchy of saxe weimar eisenach lrb rrb was created in by the merger of the ernestine duchies of saxe weimar and saxe eisenach which had been in personal union since when the saxe eisenach line had died out.' Provide only the simplified text as the response.,The Duchy of Saxe-Weimar-Eisenach was formed by combining the duchies of Saxe-Weimar and Saxe-Eisenach. These two had been linked since the Saxe-Eisenach family line ended.," The Duchy of Saxe-Weimar-Eisenach was formed by combining the duchies of Saxe-Weimar and Saxe-Eisenach. | True |
 The duchies of Saxe-Weimar and Saxe-Eisenach had been linked since the Saxe-Eisenach family line ended. | True",
