passage,response,atomic_units,hallucinated_atomic_units
'braidwood was formerly the seat of the tallaganda local government area.' Provide only the simplified text as the response.,Braidwood used to be the center of the Tallaganda local government area.," Braidwood is a location. | True |
 Braidwood used to be the center of the Tallaganda local government area. | True",
'a stroke is a medical emergency and can cause permanent neurological damage complications and death.' Provide only the simplified text as the response.,"A stroke is a serious medical emergency that can lead to lasting neurological damage, complications, and death."," A stroke is a serious medical emergency. | True |
 A stroke can lead to lasting neurological damage. | True |
 A stroke can lead to complications. | True |
 A stroke can lead to death. | True",
'according to graham yost the credited writer of speed whedon wrote most of its dialogue lrb see examples of credit conflicts in the wga credit system rrb.' Provide only the simplified text as the response.,"Graham Yost credited as writer of Speed, but Joss Whedon wrote most of the dialogue. See examples of credit conflicts in the WGA credit system."," Graham Yost is credited as the writer of the movie ""Speed."" | True |
 Joss Whedon wrote most of the dialogue for the movie ""Speed."" | True |
 There are examples of credit conflicts in the WGA (Writers Guild of America) credit system. | True",
'mayor pablo bruera has indicated that the city will allow gimnasia to buy or lease city owned lands to erect a sports complex.' Provide only the simplified text as the response.,Mayor Pablo Bruera has said the city will let Gimnasia buy or lease city lands for a sports complex.," Mayor Pablo Bruera is involved in the decision-making process. | True |
 The city is considering allowing Gimnasia to buy or lease city lands. | True |
 The purpose of the city lands would be for a sports complex. | True",
'administrative units of district abbottabad location dalola is located at n e and has an average elevation of metres lrb feet rrb.' Provide only the simplified text as the response.,"Dalola is an administrative unit in Abbottabad district, located at N/E with an average elevation of meters (feet)."," Dalola is an administrative unit in Abbottabad district. | True |
 Dalola is located in the N/E direction. | True |
 Dalola has an average elevation measured in meters (feet). | True",
'cory in the house is an american television series which debuted january on disney channel spin off from that s so raven.' Provide only the simplified text as the response.,"""Cory in the House is an American TV series that premiered in January on Disney Channel, spun off from That's So Raven."""," ""Cory in the House"" is an American TV series. | True |
 The TV series premiered in January on Disney Channel. | True |
 The TV series is a spin-off from ""That's So Raven."" | True",
'the results of avery et al. s experiments were at first sceptically received by the scientific community and it was not until the development of genetic markers and the discovery of other methods of genetic transfer lrb conjugation in and transduction in rrb by joshua lederberg that avery s experiments were accepted.' Provide only the simplified text as the response.,"Initially, Avery et al.'s experiments were met with skepticism in the scientific community. It was only after Joshua Lederberg discovered genetic markers and other methods of genetic transfer (such as conjugation and transduction) that Avery's experiments were accepted."," Avery et al.'s experiments were initially met with skepticism in the scientific community. | True |
 Joshua Lederberg discovered genetic markers and other methods of genetic transfer. | False |
 Lederberg's discoveries, including conjugation and transduction, helped in the acceptance of Avery's experiments. | True", Joshua Lederberg discovered genetic markers and other methods of genetic transfer.
'the storm weakened as it continued to move north over the united states becoming extratropical on june.' Provide only the simplified text as the response.,The storm weakened as it moved north over the United States and became extratropical in June.," There was a storm that moved north over the United States. | True |
 The storm weakened as it moved north. | True |
 The storm became extratropical in June. | True",
'annelies marie anne frank lrb june in frankfurt am main early march in bergen belsen rrb is one of the most renowned and most discussed jewish victims of the holocaust.' Provide only the simplified text as the response.,"Anne Frank, born in Frankfurt in June and died in Bergen-Belsen in early March, is a well-known Jewish victim of the Holocaust."," Anne Frank was born in Frankfurt in June. | False |
 Anne Frank died in Bergen-Belsen in early March. | True |
 Anne Frank is a well-known Jewish victim of the Holocaust. | True", Anne Frank was born in Frankfurt in June.
'vendhuile is a commune in the aisne department in picardy in northern france.' Provide only the simplified text as the response.,"Vendhuile is a town in the Aisne department in Picardy, northern France."," Vendhuile is a town. | False |
 Vendhuile is located in the Aisne department. | True |
 Vendhuile is in the region of Picardy in northern France. | True", Vendhuile is a town.
'on june hamlin scored his first career cup series win at the pocono where he also won his second career pole.' Provide only the simplified text as the response.,"In June, Hamlin won his first Cup Series race at Pocono and also secured his second pole position."," Hamlin won his first Cup Series race at Pocono in June. | True |
 Hamlin secured his second pole position in June. | True",
'the city was named in honor of king louis xvi of france whose soldiers at the time were aiding americans in the revolutionary war.' Provide only the simplified text as the response.,"The city was named after King Louis XVI of France, whose soldiers were helping Americans during the Revolutionary War."," The city was named after King Louis XVI of France. | True |
 King Louis XVI's soldiers were helping Americans during the Revolutionary War. | True",
'she immediately began to take on the role as co hostess of the white house along with the president s niece emily donelson who had served as white house hostess and unofficial first lady since the beginning of the president s term in office.' Provide only the simplified text as the response.,"She quickly became the co-hostess of the White House with the president's niece Emily Donelson, who had been the White House hostess and unofficial first lady since the start of the president's term."," Emily Donelson had been the White House hostess and unofficial first lady since the start of the president's term. | True |
 The passage mentions a woman who quickly became the co-hostess of the White House with Emily Donelson, the president's niece. | True",
'aucasaurus was a genus of medium sized theropod dinosaur from argentina that lived during the santonian stage lrb anacleto formation rrb.' Provide only the simplified text as the response.,Aucasaurus was a medium-sized dinosaur from Argentina that lived during the Santonian stage in the Anacleto Formation.," Aucasaurus was a medium-sized dinosaur. | True |
 Aucasaurus lived in Argentina. | True |
 Aucasaurus lived during the Santonian stage. | True |
 Aucasaurus lived in the Anacleto Formation. | True",
'the san marino national football team lrb italian nazionale di calcio di san marino rrb is the national football team of san marino controlled by the san marino football federation lrb fsgc rrb.' Provide only the simplified text as the response.,The San Marino national football team is controlled by the San Marino Football Federation (FSGC).," The San Marino national football team exists. | True |
 The team is controlled by the San Marino Football Federation (FSGC). | True",
'bisexual dvds sell much better online than in adult video stores possibly due to customers in stores feeling embarrassed to buy them.' Provide only the simplified text as the response.,Bisexual DVDs sell better online than in adult video stores because customers may feel embarrassed to buy them in person.," Bisexual DVDs sell better online than in adult video stores. | True |
 Customers may feel embarrassed to buy bisexual DVDs in person. | True",
'in the census recorded a permanent population of.' Provide only the simplified text as the response.,The census showed a fixed population of.," The census was conducted. | True |
 The population count was fixed. | False |
 The fixed population count was recorded. | True", The population count was fixed.
'the freeway then runs along a viaduct through h lawa valley for about m until it reaches the tetsuo harano tunnels through the ko olau mountains.' Provide only the simplified text as the response.,The freeway goes through H-3 Lawa Valley for about miles until it reaches the Tetsuo Harano Tunnels in the Ko`olau Mountains.," The freeway goes through H-3 Lawa Valley. | True |
 The freeway is about miles long. | False |
 The freeway reaches the Tetsuo Harano Tunnels in the Ko`olau Mountains. | True", The freeway is about miles long.
'demudi lrb debian multimedia distribution rrb is a defunct operating system based on debian with enhancements and features aimed at music sound and video production.' Provide only the simplified text as the response.,"Demudi was a now-defunct multimedia distribution based on Debian, designed for music, sound, and video production."," Demudi was a multimedia distribution. | True |
 Demudi was based on Debian. | True |
 Demudi was designed for music production. | True |
 Demudi was designed for sound production. | True |
 Demudi was designed for video production. | True |
 Demudi is now defunct. | True",
'robert arthur talbot gascoyne cecil rd marquess of salisbury kg gcvo pc lrb february august rrb known as lord robert cecil before and as viscount cranborne from until was a british conservative statesman and thrice prime minister serving for a total of over years.' Provide only the simplified text as the response.,"Robert Cecil, also known as Lord Robert Cecil and Viscount Cranborne, was a British Conservative statesman and three-time Prime Minister, serving for over 20 years in total."," Robert Cecil was a British Conservative statesman. | True |
 Robert Cecil was also known as Lord Robert Cecil and Viscount Cranborne. | True |
 Robert Cecil served as Prime Minister three times. | True |
 Robert Cecil served as Prime Minister for over 20 years in total. | True",
'bogdan gheorghe stelea lrb born december in bucharest rrb is a retired romanian footballer who played as a goalkeeper.' Provide only the simplified text as the response.,Bogdan Gheorghe Stelea (born December in Bucharest) is a retired Romanian footballer who played as a goalkeeper.," Bogdan Gheorghe Stelea was born in Bucharest. | True |
 He is a retired Romanian footballer. | True |
 He played as a goalkeeper during his career. | True",
'while the term may refer to anybody who drives for a living it usually implies a driver of an elegant passenger vehicle such as a horse drawn carriage luxury sedan motor coach or especially a limousine those who operate buses or non passenger vehicles are generally referred to as drivers.' Provide only the simplified text as the response.,"The term usually refers to drivers of elegant passenger vehicles like carriages, luxury sedans, motor coaches, and limousines. Bus and non-passenger vehicle drivers are typically called drivers."," The term usually refers to drivers of elegant passenger vehicles like carriages, luxury sedans, motor coaches, and limousines. | True |
 Bus drivers and non-passenger vehicle drivers are typically called drivers. | True",
'see the design and variety of thongs for details or guidelingerie.com for a comparison of g string.' Provide only the simplified text as the response.,Check out the range of thongs at guidelingerie.com for more options or for a comparison of g strings.," Website: guidelingerie.com | True |
 Offers a range of thongs | True |
 Provides options for comparison of g strings | True",
'it is a member of the boinae family found in central america south america and some islands in the caribbean.' Provide only the simplified text as the response.,"It belongs to the Boinae family and is found in Central America, South America, and some Caribbean islands."," The snake belongs to the Boinae family. | True |
 The snake is found in Central America, South America, and some Caribbean islands. | True",
'it also has maritime borders with japan lrb by the sea of okhotsk rrb and the united states lrb by the bering strait rrb.' Provide only the simplified text as the response.,It also borders Japan via the Sea of Okhotsk and the United States via the Bering Strait.," The location in question borders Japan via the Sea of Okhotsk. | True |
 The location in question also borders the United States via the Bering Strait. | True",
'in the water flow analogy sometimes used to explain electric circuits by comparing them to water filled pipes voltage difference is likened to water pressure difference the difference determines how quickly the electrons will travel through the circuit.' Provide only the simplified text as the response.,"In the water flow analogy for electric circuits, voltage difference is compared to water pressure difference, which affects how fast electrons move through the circuit."," The water flow analogy is used to explain electric circuits. | True |
 Voltage difference in electric circuits is compared to water pressure difference in the analogy. | True |
 The voltage difference affects how fast electrons move through the circuit. | True",
'weedy seadragons are named for the weed like projections on their bodies that camouflage them as they move among the seaweed beds where they are usually found.' Provide only the simplified text as the response.,Weedy seadragons are named for the weed-like projections on their bodies that help them blend in with seaweed beds where they are typically found.," Weedy seadragons have weed-like projections on their bodies. | True |
 These projections help weedy seadragons blend in with seaweed beds. | True |
 Weedy seadragons are typically found in seaweed beds. | True",
'bagnator is situated on the abbottabad nathi gali road some kilometres away from abbottabad.' Provide only the simplified text as the response.,"Bagnator is located on the Abbottabad-Nathi Gali road, a few kilometers from Abbottabad."," Bagnator is a location. | True |
 It is situated on the Abbottabad-Nathi Gali road. | True |
 It is located a few kilometers from Abbottabad. | True",
'bismuth lrb iii rrb oxide reacts with mineral acids to give the corresponding bismuth lrb iii rrb salts.' Provide only the simplified text as the response.,Bismuth oxide reacts with mineral acids to form bismuth salts.," Bismuth oxide reacts with mineral acids. | True |
 The reaction forms bismuth salts. | True",
'the postcode of the royal mail offices at tomb street in belfast is bt aa.' Provide only the simplified text as the response.,The postcode for the Royal Mail offices at Tomb Street in Belfast is BT AA.," The Royal Mail offices are located at Tomb Street in Belfast. | True |
 The postcode for the Royal Mail offices at Tomb Street in Belfast is BT AA. | True",
'the song woh mujhey was sung by the popular pakistani pop artist hadiqa kiyani.' Provide only the simplified text as the response.,"The song ""Woh Mujhey"" was sung by the popular Pakistani pop artist Hadiqa Kiyani."," The song is titled ""Woh Mujhey."" | True |
 The song was sung by Hadiqa Kiyani. | True |
 Hadiqa Kiyani is a popular Pakistani pop artist. | True",
'mount merapi gunung merapi lrb literally fire mountain in indonesian javanese rrb is an active stratovolcano located on the border between central java and yogyakarta indonesia.' Provide only the simplified text as the response.,"Mount Merapi, also known as Gunung Merapi, is an active volcano situated on the border between Central Java and Yogyakarta in Indonesia."," Mount Merapi is an active volcano. | True |
 Mount Merapi is also known as Gunung Merapi. | True |
 Mount Merapi is situated on the border between Central Java and Yogyakarta in Indonesia. | True",
'network file system lrb nfs rrb is a network file system protocol originally developed by sun microsystems in allowing a user on a client computer to access files over a network in a manner similar to how local storage is accessed.' Provide only the simplified text as the response.,NFS is a network file system protocol created by Sun Microsystems. It lets a user on a client computer access files over a network like local storage.," NFS is a network file system protocol. | True |
 NFS was created by Sun Microsystems. | True |
 NFS allows a user on a client computer to access files over a network. | True |
 NFS enables accessing files over a network similar to local storage. | True",
'the c sar award is the national film award of france first given out in. the nominations are selected by the members of the acad mie des arts et techniques du cin ma.' Provide only the simplified text as the response.,"The Cesar Award is France's national film award, first given out in. Nominations are selected by members of the Academie des Arts et Techniques du Cinema."," The Cesar Award is France's national film award. | True |
 The award was first given out in France. | True |
 Nominations for the Cesar Award are selected by members of the Academie des Arts et Techniques du Cinema. | True",
'a cape verde type hurricane fran formed as a tropical depression southeast of cape verde on august.' Provide only the simplified text as the response.,A hurricane named Fran formed as a tropical depression southeast of Cape Verde in August.," Hurricane Fran formed in August. | True |
 Fran started as a tropical depression. | True |
 The tropical depression developed southeast of Cape Verde. | True",
'pepe real name jos macia lrb born february in santos rrb is a brazilian former football player and manager.' Provide only the simplified text as the response.,"Pepe, real name José Macia, born in February in Santos, is a Brazilian former football player and manager."," Pepe's real name is José Macia. | True |
 Pepe was born in February. | True |
 Pepe is from Santos, Brazil. | True |
 Pepe is a former football player. | True |
 Pepe is also a former football manager. | True",
'fra angelico lrb c. february rrb born guido di pietro was an early italian renaissance painter described by vasari in his lives of the artists as having a rare and perfect talent.' Provide only the simplified text as the response.,"Fra Angelico, born Guido di Pietro around February, was an Italian Renaissance painter praised by Vasari for his exceptional talent."," Fra Angelico's birth name was Guido di Pietro. | True |
 Fra Angelico was born around February. | True |
 Fra Angelico was an Italian Renaissance painter. | True |
 Vasari praised Fra Angelico for his exceptional talent. | True",
'march ndash modest mussorgsky russian composer lrb d. rrb' Provide only the simplified text as the response.,"March - Modest Mussorgsky, Russian composer (d.)"," March is a composition by Modest Mussorgsky. | True |
 Modest Mussorgsky was a Russian composer. | True |
 Modest Mussorgsky passed away. | True",
'with much of its present architecture dating from norman times it became a cathedral in and is the second longest cathedral in the united kingdom.' Provide only the simplified text as the response.,Much of its current architecture dates back to Norman times. It became a cathedral in and is the UK's second longest cathedral.," The current architecture of the building dates back to Norman times. | True |
 The building became a cathedral at some point in its history. | True |
 It is the UK's second longest cathedral. | True",
'the average height of an adult human is about. to. m lrb to feet rrb tall although this varies significantly from place to place.' Provide only the simplified text as the response.,"The average height of an adult human is about to meters (3 to feet) tall, but varies significantly by location."," The average height of an adult human is about 1.6 to 1.9 meters (5.2 to 6.2 feet) tall. | True |
 Human height varies significantly by location. | True",
'the inch single lrb often simply called rrb is a type of gramophone record that has wider groove spacing compared to other types of records.' Provide only the simplified text as the response.,"The 7-inch single, also known as the 45 RPM record, has wider grooves than other types of records."," The 7-inch single is also known as the 45 RPM record. | False |
 The 7-inch single has wider grooves than other types of records. | True", The 7-inch single is also known as the 45 RPM record.
'as of the series editor chooses twenty short stories each one an o. henry prize story.' Provide only the simplified text as the response.,"The series editor selects twenty short stories, each one an O. Henry Prize story."," The series editor selects the short stories. | True |
 There are twenty short stories selected. | True |
 Each selected short story is an O. Henry Prize story. | True",
'in this view the tendency of the philosophes in particular to apply rationality to every problem is considered the essential change.' Provide only the simplified text as the response.,The philosophers' focus on using reason to solve all problems is seen as the key change.," Philosophers focus on using reason. | True |
 The goal is to solve all problems. | True |
 This focus on reason is considered a key change. | True",
'danny grant tony esposito and ken dryden have accomplished the feat since then.' Provide only the simplified text as the response.,"Danny Grant, Tony Esposito, and Ken Dryden have also achieved this since then."," Danny Grant has achieved this. | True |
 Tony Esposito has achieved this. | True |
 Ken Dryden has achieved this. | True",
'since about the game port has usually been integrated with a pc i o or sound card either isa or pci or as an on board feature of some motherboards before that it was usually on a dedicated isa card.' Provide only the simplified text as the response.,"Game ports are commonly integrated with a PC's I/O or sound cards, either through ISA or PCI slots, or as a built-in feature on some motherboards. Previously, they were typically found on a separate ISA card."," Game ports are commonly integrated with a PC's I/O or sound cards. | True |
 Game ports can be integrated through ISA or PCI slots. | True |
 Game ports can also be a built-in feature on some motherboards. | True |
 Previously, game ports were typically found on a separate ISA card. | True",
'he fought in the gallipoli campaign that started on april when his new division landed at anzac cove on the th in the dardanelles fighting against turkish defenders on a narrow beach.' Provide only the simplified text as the response.,"He fought in the Gallipoli campaign that began in April when his new division landed at Anzac Cove on the 25th in the Dardanelles, battling Turkish defenders on a narrow beach."," The Gallipoli campaign began in April. | True |
 The new division landed at Anzac Cove on the 25th in the Dardanelles. | True |
 The division battled Turkish defenders on a narrow beach during the campaign. | True",
'cho a senior english major at virginia tech had been diagnosed with and was treated for a severe anxiety disorder in middle school and continued receiving therapy and special education support until his junior year of high school.' Provide only the simplified text as the response.,"Cho, a senior English major at Virginia Tech, was diagnosed with a severe anxiety disorder in middle school. He received therapy and special education support until his junior year of high school."," Cho is a senior English major at Virginia Tech. | True |
 Cho was diagnosed with a severe anxiety disorder in middle school. | True |
 Cho received therapy and special education support for his anxiety disorder. | True |
 Cho received therapy and special education support until his junior year of high school. | True",
'colwell is a city in floyd county iowa united states.' Provide only the simplified text as the response.,"Colwell is a city in Floyd County, Iowa, United States."," Colwell is a city. | True |
 Colwell is located in Floyd County, Iowa. | True |
 Colwell is in the United States. | True",
'disagreement over what constitutes a religion race sexual preference or ethnicity is not a legitimate excuse.' Provide only the simplified text as the response.,"Disagreement on religion, race, sexual preference, or ethnicity is not a valid excuse."," Disagreement on religion is not a valid excuse. | True |
 Disagreement on race is not a valid excuse. | True |
 Disagreement on sexual preference is not a valid excuse. | True |
 Disagreement on ethnicity is not a valid excuse. | True",
'the emperor now changed his name to lucius aelius aurelius commodus and at took over more of the reins of power though he continued to rule through a cabal consisting of marcia his new chamberlain eclectus and the new praetorian prefect quintus aemilius laetus who about this time also had many christians freed from working in the mines in sardinia.' Provide only the simplified text as the response.,"The emperor, now named Lucius Aelius Aurelius Commodus, took on more power but still relied on a group including Marcia, his chamberlain Eclectus, and the new Praetorian Prefect Quintus Aemilius Laetus. Laetus also freed many Christians from working in Sardinian mines."," The emperor's name was Lucius Aelius Aurelius Commodus. | True |
 The emperor took on more power. | True |
 The emperor relied on a group that included Marcia, his chamberlain Eclectus, and the new Praetorian Prefect Quintus Aemilius Laetus. | True |
 The Praetorian Prefect Quintus Aemilius Laetus freed many Christians from working in Sardinian mines. | True",
'doohan s characterization of the scottish chief engineer of the starship enterprise was one of the most recognizable elements in the star trek franchise.' Provide only the simplified text as the response.,Doohan portrayed the Scottish chief engineer on the Starship Enterprise in Star Trek.," Actor James Doohan portrayed the Scottish chief engineer on the Starship Enterprise. | True |
 The character was featured in the television series Star Trek. | True",
'the diego ram rez islands lrb rrb are a small group of lesser islands located in the southernmost extreme of chile about southwest of cape horn and sse of ildefonso islands stretching north south lrb not to be confused with ramirez island far to the north rrb.' Provide only the simplified text as the response.,"The Diego Ramirez Islands are a small group of islands in southern Chile, southwest of Cape Horn and southeast of the Ildefonso Islands. They are separate from Ramirez Island located further north."," The Diego Ramirez Islands are a small group of islands. | True |
 They are located in southern Chile. | True |
 The islands are southwest of Cape Horn. | True |
 They are southeast of the Ildefonso Islands. | True |
 The Diego Ramirez Islands are separate from Ramirez Island, which is located further north. | True",
'mickey s house of villains is a direct to video film produced by the walt disney company.' Provide only the simplified text as the response.,"""Mickey's House of Villains is a Disney direct-to-video film."""," The title of the film is ""Mickey's House of Villains."" | True |
 The film is a Disney production. | True |
 It was released directly to video. | True",
'in prior to the band signing with roadrunner records welts was demanded to leave the band becoming the only member to actually be kicked out.' Provide only the simplified text as the response.,"Before signing with Roadrunner Records, Welts was asked to leave the band, making him the only member to be kicked out."," Welts was asked to leave the band. | True |
 Welts is the only member to be kicked out of the band. | True |
 Welts signed with Roadrunner Records after being asked to leave the band. | False", Welts signed with Roadrunner Records after being asked to leave the band.
'the fedora community continues to thrive and the fedora distribution has a reputation as being a foss distribution that focuses on innovation and close work with upstream linux communities.' Provide only the simplified text as the response.,"The Fedora community is thriving, known for its innovative approach and close collaboration with other Linux communities."," The Fedora community is thriving. | True |
 The Fedora community is known for its innovative approach. | True |
 The Fedora community has close collaboration with other Linux communities. | True",
'the bodies of tsar nicholas ii tsarina alexandra and three of their daughters were finally interred at st. peter and paul cathedral in st. petersburg on july eighty years after they were murdered.' Provide only the simplified text as the response.,"The bodies of Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were buried at St. Peter and Paul Cathedral in St. Petersburg 80 years after they were killed."," Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were killed. | True |
 Their bodies were buried at St. Peter and Paul Cathedral in St. Petersburg. | True |
 The burial took place 80 years after they were killed. | True",
'county councils consisted of councillors directly elected by the electorate and county aldermen chosen by the council itself.' Provide only the simplified text as the response.,County councils were made up of elected councillors and appointed county aldermen.," County councils consist of elected councillors. | True |
 County councils also include appointed county aldermen. | True",
'in june july it was the site of the colossal and meticulously choreographed arirang gymnastic and artistic performance lrb often referred to elsewhere as mass games rrb.' Provide only the simplified text as the response.,"In June and July, it hosted the massive Arirang gymnastic and artistic performance, also known as the Mass Games."," The event took place in June and July. | True |
 The event was called the Arirang gymnastic and artistic performance. | True |
 The event is also known as the Mass Games. | True",
'storm surge lrb which is the same as a tidal surge rrb is an offshore rise of water associated with a low pressure weather system typically a tropical cyclone.' Provide only the simplified text as the response.,"A storm surge, also known as a tidal surge, is a rise in water offshore caused by a low-pressure weather system, usually a tropical cyclone."," Storm surge is also known as a tidal surge. | True |
 It is a rise in water offshore. | True |
 It is caused by a low-pressure weather system. | True |
 The low-pressure weather system is usually a tropical cyclone. | True",
'it was an instant bestseller spending six weeks on the new york times best seller list.' Provide only the simplified text as the response.,"It quickly became a bestseller, staying on the New York Times list for six weeks."," The book quickly became a bestseller. | True |
 The book stayed on the New York Times list for six weeks. | True",
'he was born into a farming family on march in braughing hertfordshire england.' Provide only the simplified text as the response.,"He was born into a farming family in Braughing, Hertfordshire, England in March."," The person was born into a farming family. | True |
 The birthplace was Braughing, Hertfordshire, England. | True |
 The birth month was March. | True",
'he appeared in small theaters in a play that depicted his exploit and signed more photographs as the captain of k penick.' Provide only the simplified text as the response.,He performed in small theaters in a play about his adventure and signed more photos as the captain of K Penick.," The person performed in small theaters. | True |
 The performance was about his adventure. | True |
 He signed photos. | True |
 He signed the photos as the captain of K Penick. | True",
'each aes cipher has a bit block size with key sizes of and bits respectively.' Provide only the simplified text as the response.,Each AES cipher has a block size of bits and key sizes of and bits.," AES cipher has a block size of bits. | False |
 AES cipher has key sizes of bits and bits. | False"," AES cipher has a block size of bits. |
 AES cipher has key sizes of bits and bits."
'sinovenator was a primitive troodontid and shares features with the most primitive dromaeosaurids and avialae one of the first fossil specimens conclusively demonstrating the common inheritance of these three groups lrb together known as paraves rrb.' Provide only the simplified text as the response.,"Sinovenator was an early troodontid dinosaur that shared features with primitive dromaeosaurids and avialans, providing strong evidence of their common ancestry in the group known as Paraves."," Sinovenator was an early troodontid dinosaur. | True |
 Sinovenator shared features with primitive dromaeosaurids. | True |
 Sinovenator shared features with avialans. | True |
 Sinovenator provides strong evidence of common ancestry in the group known as Paraves. | True",
'as of the newest release is zonealarm extreme security.' Provide only the simplified text as the response.,The latest release is ZoneAlarm Extreme Security., The latest release is ZoneAlarm Extreme Security. | True,
'although it was not the first commercial jet in service the was among the first to be commercially successful.' Provide only the simplified text as the response.,"It was not the first commercial jet, but it was one of the first to be successful."," The jet mentioned in the passage was not the first commercial jet. | True |
 The jet mentioned in the passage was one of the first commercial jets to be successful. | True",
'they also picked up the headliner award at the mtv europe music awards held in liverpool on november and the award for best group on november at the mtv europe music award held in berlin.' Provide only the simplified text as the response.,They won the top award at the MTV Europe Music Awards in Liverpool and Best Group at the MTV Europe Music Awards in Berlin in November.," The group won the top award at the MTV Europe Music Awards in Liverpool. | True |
 The group also won Best Group at the MTV Europe Music Awards in Berlin in November. | True",
'according to the u.s. census bureau the county has a total area of square miles lrb km rrb of which square miles lrb km rrb is land and square miles lrb km rrb lrb. rrb is water.' Provide only the simplified text as the response.,"The county has a total area of square miles, with square miles being land and square miles being water."," The county has a total area of square miles. | True |
 square miles of the county is land. | True |
 square miles of the county is water. | False", square miles of the county is water.
'the philomathean society of the university of pennsylvania is founded lrb the oldest continuously existing literary society in the united states rrb.' Provide only the simplified text as the response.,The Philomathean Society at the University of Pennsylvania is the oldest continuously existing literary society in the United States.," The Philomathean Society is located at the University of Pennsylvania. | True |
 It is the oldest continuously existing literary society in the United States. | True",
'the economy of calvi is essentially based on summer tourism which started in due to the pioneering efforts of vladimir raitz.' Provide only the simplified text as the response.,"Calvi's economy relies heavily on summer tourism, which was initiated by Vladimir Raitz."," Calvi's economy heavily relies on summer tourism. | True |
 Summer tourism in Calvi was initiated by Vladimir Raitz. | True",
'the president is also the military commander in chief.' Provide only the simplified text as the response.,The president is the top military leader., The president holds the position of the top military leader. | True,
'waters solo career has included three studio albums the pros and cons of hitchhiking lrb rrb radio k.a.o.s. lrb rrb and amused to death lrb rrb.' Provide only the simplified text as the response.,"Waters' solo career features three studio albums: ""The Pros and Cons of Hitchhiking,"" ""Radio K.A.O.S.,"" and ""Amused to Death."""," Waters has a solo career. | True |
 Waters has released three studio albums. | True |
 The three studio albums are titled ""The Pros and Cons of Hitchhiking,"" ""Radio K.A.O.S.,"" and ""Amused to Death."" | True",
'all the brooms and their relatives lrb including laburnum and ulex rrb are natives of europe north africa and southwest asia with the greatest diversity in the mediterranean region.' Provide only the simplified text as the response.,"Brooms and their relatives, like laburnum and ulex, come from Europe, North Africa, and Southwest Asia, with the most variety found in the Mediterranean region."," Brooms and their relatives come from Europe, North Africa, and Southwest Asia. | True |
 Laburnum and ulex are related to brooms. | True |
 The Mediterranean region has the most variety of brooms and their relatives. | True",
'many mass produced handles are made of unfinished raw wood better quality handles are of seasoned hardwood.' Provide only the simplified text as the response.,"Mass-produced handles are often made of raw wood, while higher-quality handles are crafted from seasoned hardwood."," Mass-produced handles are often made of raw wood. | True |
 Higher-quality handles are crafted from seasoned hardwood. | True",
'the prime minister of france lrb premier ministre fran ais rrb in the fifth republic is the head of government and of the council of ministers of france.' Provide only the simplified text as the response.,The Prime Minister of France in the Fifth Republic leads the government and council of ministers.," The Prime Minister of France is a key leader in the Fifth Republic. | True |
 The Prime Minister leads the government of France. | True |
 The Prime Minister also leads the council of ministers in France. | True",
'it is spoken by more than million people as a first language and by million more as a second language.' Provide only the simplified text as the response.,Spoken by over a million people as a first language and by millions more as a second language.," Over a million people speak the language as a first language. | True |
 Millions more speak the language as a second language. | True",
'however as matthew was moving quicker than expected it made landfall near the honduras and nicaragua border on september as a tropical storm and belize soon after.' Provide only the simplified text as the response.,"Matthew made landfall near the Honduras and Nicaragua border in September as a tropical storm, then hit Belize shortly after."," Matthew made landfall near the Honduras and Nicaragua border. | True |
 Matthew made landfall in September as a tropical storm. | True |
 Matthew hit Belize shortly after making landfall near the Honduras and Nicaragua border. | True",
'for the late th century event sometimes also referred to as philippine revolution see people power revolution.' Provide only the simplified text as the response.,"For the late 20th-century event also known as the People Power Revolution, see Philippine Revolution."," The late 20th-century event is also known as the People Power Revolution. | True |
 The event is sometimes referred to as the Philippine Revolution. | True",
'mercedes benz is a division of its parent company daimler ag.' Provide only the simplified text as the response.,Mercedes Benz is part of Daimler AG.," Mercedes Benz is a brand. | True |
 Daimler AG is a company. | True |
 Mercedes Benz is part of Daimler AG. | True",
'the lady of the lake is the name of several related characters who play parts in arthurian legend.' Provide only the simplified text as the response.,The Lady of the Lake is a recurring character in Arthurian legend.," The Lady of the Lake is a character. | True |
 The Lady of the Lake appears repeatedly in Arthurian legend. | True",
'ixelles lrb french pronounced rrb or elsene lrb dutch pronounced rrb is one of the nineteen municipalities located in the brussels capital region of belgium.' Provide only the simplified text as the response.,Ixelles (French) or Elsene (Dutch) is one of the nineteen municipalities in the Brussels Capital Region of Belgium.," Ixelles is a municipality in the Brussels Capital Region of Belgium. | True |
 Ixelles is known as Elsene in Dutch. | True |
 There are nineteen municipalities in the Brussels Capital Region of Belgium. | True",
'die hard with a vengeance lrb also known as die hard rrb is a american action film and the third in the die hard film series.' Provide only the simplified text as the response.,"""Die Hard with a Vengeance (also known as Die Hard) is an American action film and the third in the Die Hard series."""," ""Die Hard with a Vengeance"" is an American action film. | True |
 The film is also known as ""Die Hard."" | False |
 It is the third installment in the Die Hard series. | True"," The film is also known as ""Die Hard."""
