passage,response,atomic_units,hallucinated_atomic_units
cory in the house is an american television series which debuted january on disney channel spin off from that s so raven.," Cory in the House is an American TV series that premiered on Disney Channel, a spin-off from That's So Raven."," Cory in the House is an American TV series. | True |
 The TV series premiered on Disney Channel. | True |
 It is a spin-off from That's So Raven. | True",
the results of avery et al. s experiments were at first sceptically received by the scientific community and it was not until the development of genetic markers and the discovery of other methods of genetic transfer lrb conjugation in and transduction in rrb by joshua lederberg that avery s experiments were accepted.," The initial findings from Avery et al.'s experiments were met with skepticism by scientists. However, with the advent of genetic markers and the discoveries of conjugation and transduction by Joshua Lederberg, Avery's experiments gained acceptance."," Avery et al.'s experiments were initially met with skepticism by scientists. | True |
 Genetic markers and the discoveries of conjugation and transduction by Joshua Lederberg helped Avery's experiments gain acceptance. | True",
the storm weakened as it continued to move north over the united states becoming extratropical on june., The storm weakened and transitioned into an extratropical system as it moved north over the United States in June.," There was a storm that weakened. | True |
 The storm transitioned into an extratropical system. | True |
 The storm moved north over the United States in June. | True",
annelies marie anne frank lrb june in frankfurt am main early march in bergen belsen rrb is one of the most renowned and most discussed jewish victims of the holocaust.," Annalies Marie Anne Frank was born in Frankfurt am Main in June. She was later taken to Bergen-Belsen in early March, where she became one of the most famous and debated Jewish victims of the Holocaust."," Annalies Marie Anne Frank was born in Frankfurt am Main in June. | False |
 She was later taken to Bergen-Belsen in early March. | True |
 She became one of the most famous Jewish victims of the Holocaust. | True |
 Her story is widely debated. | True", Annalies Marie Anne Frank was born in Frankfurt am Main in June.
vendhuile is a commune in the aisne department in picardy in northern france., Vendhuile is a commune located in the Aisne department of Picardy in northern France.," Vendhuile is a commune. | True |
 Vendhuile is located in the Aisne department. | True |
 Vendhuile is located in Picardy in northern France. | True",
on june hamlin scored his first career cup series win at the pocono where he also won his second career pole., Hamlin won his first Cup Series race and took his second career pole at Pocono in June.," Hamlin won his first Cup Series race at Pocono in June. | True |
 Hamlin took his second career pole at Pocono in June. | True",
the city was named in honor of king louis xvi of france whose soldiers at the time were aiding americans in the revolutionary war.," The city is named after King Louis XVI of France, who had soldiers assisting the Americans during the Revolutionary War."," The city is named after King Louis XVI of France. | True |
 King Louis XVI of France had soldiers assisting the Americans during the Revolutionary War. | True",
she immediately began to take on the role as co hostess of the white house along with the president s niece emily donelson who had served as white house hostess and unofficial first lady since the beginning of the president s term in office.," She started acting as the president's co-hostess at the White House alongside Emily Donelson, who had been serving as the unofficial first lady since the beginning of his term."," She started acting as the president's co-hostess at the White House. | True |
 Emily Donelson had been serving as the unofficial first lady since the beginning of his term. | True |
 She worked alongside Emily Donelson in her role as the president's co-hostess at the White House. | True",
aucasaurus was a genus of medium sized theropod dinosaur from argentina that lived during the santonian stage lrb anacleto formation rrb.," Aucasaurus was a medium-sized theropod dinosaur from Argentina that lived during the Santonian stage, in the Anacleto Formation."," Aucasaurus was a medium-sized theropod dinosaur. | True |
 Aucasaurus lived in Argentina. | True |
 Aucasaurus lived during the Santonian stage. | True |
 Aucasaurus lived in the Anacleto Formation. | True",
the san marino national football team lrb italian nazionale di calcio di san marino rrb is the national football team of san marino controlled by the san marino football federation lrb fsgc rrb.," The San Marino national football team, also known as Italian Nazionale di Calcio di San Marino, represents San Marino on the international football stage, governed by the San Marino Football Federation (FSGC)."," The San Marino national football team represents San Marino in international football. | True |
 The team is also known as the Italian Nazionale di Calcio di San Marino. | True |
 The team is governed by the San Marino Football Federation (FSGC). | True",
bisexual dvds sell much better online than in adult video stores possibly due to customers in stores feeling embarrassed to buy them.," Bisexual DVDs tend to sell better online than in adult video stores, likely because buyers in stores may feel uncomfortable purchasing them."," Bisexual DVDs tend to sell better online than in adult video stores. | True |
 Buyers in stores may feel uncomfortable purchasing bisexual DVDs. | True",
in the census recorded a permanent population of., The census reported a permanent population.," The census was conducted. | True |
 The census reported a permanent population. | True",
the freeway then runs along a viaduct through h lawa valley for about m until it reaches the tetsuo harano tunnels through the ko olau mountains., The freeway passes over a viaduct in Hala Valley for approximately 8 miles before entering the Tetsuo Harano Tunnels through the Ko Olau Mountains.," The freeway passes over a viaduct in Hala Valley. | True |
 The viaduct is approximately 8 miles long. | False |
 The freeway enters the Tetsuo Harano Tunnels. | True |
 The tunnels are located through the Ko Olau Mountains. | True", The viaduct is approximately 8 miles long.
demudi lrb debian multimedia distribution rrb is a defunct operating system based on debian with enhancements and features aimed at music sound and video production.," The Demudi Debian multimedia distribution is an old operating system derived from Debian, featuring enhancements and tools for music, sound, and video production."," Demudi Debian multimedia distribution is an old operating system. | True |
 Demudi Debian is derived from Debian. | True |
 Demudi Debian features enhancements and tools for music production. | True |
 Demudi Debian features enhancements and tools for sound production. | True |
 Demudi Debian features enhancements and tools for video production. | True",
robert arthur talbot gascoyne cecil rd marquess of salisbury kg gcvo pc lrb february august rrb known as lord robert cecil before and as viscount cranborne from until was a british conservative statesman and thrice prime minister serving for a total of over years.," Lord Robert Cecil, also known as Marquess of Salisbury and Viscount Cranborne, was a British Conservative statesman who served as prime minister three times, for over 13 years in total."," Lord Robert Cecil was a British Conservative statesman. | True |
 He was also known as Marquess of Salisbury and Viscount Cranborne. | True |
 Lord Robert Cecil served as prime minister three times. | True |
 He served as prime minister for over 13 years in total. | True",
bogdan gheorghe stelea lrb born december in bucharest rrb is a retired romanian footballer who played as a goalkeeper.," Bogdan Gheorghe Stălea, born in December in Bucharest, is a retired Romanian goalkeeper."," Name: Bogdan Gheorghe Stălea | True |
 Birth month: December | True |
 Place of birth: Bucharest | True |
 Occupation: Retired Romanian goalkeeper | True",
while the term may refer to anybody who drives for a living it usually implies a driver of an elegant passenger vehicle such as a horse drawn carriage luxury sedan motor coach or especially a limousine those who operate buses or non passenger vehicles are generally referred to as drivers.," The term ""chauffeur"" typically refers to someone who drives a luxurious vehicle, like a limousine or a horse-drawn carriage. Those operating buses or non-passenger vehicles are usually called ""drivers."""," The term ""chauffeur"" is typically used for someone who drives luxurious vehicles such as limousines or horse-drawn carriages. | True |
 Those who operate buses or non-passenger vehicles are usually referred to as ""drivers."" | True",
see the design and variety of thongs for details or guidelingerie.com for a comparison of g string.," For more information on the design and range of thongs, please check our website or visit guidelingerie.com for comparisons with other g strings."," Information on the design and range of thongs is available. | True |
 The website provides details on thongs. | True |
 The website also offers comparisons with other g strings. | True |
 For more information, visit guidelingerie.com. | True",
it is a member of the boinae family found in central america south america and some islands in the caribbean.," The Boinae family includes this species, which is native to Central America, South America, and certain Caribbean islands."," The Boinae family includes a species. | True |
 The species is native to Central America, South America, and certain Caribbean islands. | True",
it also has maritime borders with japan lrb by the sea of okhotsk rrb and the united states lrb by the bering strait rrb., The text borders Japan in the Sea of Okhotsk and the United States via the Bering Strait.," The Sea of Okhotsk borders Japan. | False |
 The Bering Strait connects the United States to the Sea of Okhotsk. | False"," The Sea of Okhotsk borders Japan. |
 The Bering Strait connects the United States to the Sea of Okhotsk."
in the water flow analogy sometimes used to explain electric circuits by comparing them to water filled pipes voltage difference is likened to water pressure difference the difference determines how quickly the electrons will travel through the circuit., The voltage difference in an electric circuit is compared to the water pressure difference in a water flow analogy. This difference determines the speed at which electrons move through the circuit.," Voltage difference in an electric circuit is compared to water pressure difference in a water flow analogy. | True |
 The voltage difference determines the speed at which electrons move through the circuit. | False", The voltage difference determines the speed at which electrons move through the circuit.
weedy seadragons are named for the weed like projections on their bodies that camouflage them as they move among the seaweed beds where they are usually found., Weedy seadragons are called so due to their weedy-looking appendages that help them blend in with underwater vegetation.," Weedy seadragons have weedy-looking appendages. | True |
 The weedy appendages help weedy seadragons blend in with underwater vegetation. | True",
bagnator is situated on the abbottabad nathi gali road some kilometres away from abbottabad., Bagnator is located a few kilometers from Abbottabad along Nathi Gali Road.," Bagnator is a location. | True |
 Bagnator is located a few kilometers from Abbottabad. | True |
 Bagnator is located along Nathi Gali Road. | True",
bismuth lrb iii rrb oxide reacts with mineral acids to give the corresponding bismuth lrb iii rrb salts., Bismuth(III) oxide reacts with mineral acids to form Bismuth(III) salts.," Bismuth(III) oxide is a compound. | True |
 Bismuth(III) oxide reacts with mineral acids. | True |
 The reaction forms Bismuth(III) salts. | True",
the postcode of the royal mail offices at tomb street in belfast is bt aa., The royal mail office on Tomb Street in Belfast has the postcode BT AA.," The location of the royal mail office is on Tomb Street in Belfast. | False |
 The postcode for the royal mail office is BT AA. | True", The location of the royal mail office is on Tomb Street in Belfast.
the song woh mujhey was sung by the popular pakistani pop artist hadiqa kiyani., The hit Pakistani pop singer Hadiqa Kiyani performed that song for me.," Hadiqa Kiyani is a pop singer from Pakistan. | True |
 She performed a song for someone. | True",
mount merapi gunung merapi lrb literally fire mountain in indonesian javanese rrb is an active stratovolcano located on the border between central java and yogyakarta indonesia.," Mount Merapi, also known as ""Fire Mountain"" in Indonesian Javanese, is a live stratovolcano situated on the boundary between Central Java and Yogyakarta, Indonesia."," Mount Merapi is a live stratovolcano. | True |
 It is also known as ""Fire Mountain"" in Indonesian Javanese. | True |
 Mount Merapi is situated on the boundary between Central Java and Yogyakarta, Indonesia. | True",
network file system lrb nfs rrb is a network file system protocol originally developed by sun microsystems in allowing a user on a client computer to access files over a network in a manner similar to how local storage is accessed., NFS (Network File System) is a protocol developed by Sun Microsystems that lets users access networked files as if they were local.," NFS is a protocol. | True |
 NFS was developed by Sun Microsystems. | True |
 NFS allows users to access networked files. | True |
 NFS makes networked files appear as if they were local. | True",
the c sar award is the national film award of france first given out in. the nominations are selected by the members of the acad mie des arts et techniques du cin ma.," The César Award is France's national film honor, established in [year unspecified]. Its nominees are chosen by the Academy of Arts and Techniques for Cinema members."," The César Award is France's national film honor. | True |
 The award was established in an unspecified year. | False |
 Nominees for the award are chosen by the Academy of Arts and Techniques for Cinema members. | True", The award was established in an unspecified year.
a cape verde type hurricane fran formed as a tropical depression southeast of cape verde on august., Tropical Depression Fran formed southeast of Cape Verde in August and developed into a Cape Verde-type hurricane.," Tropical Depression Fran formed southeast of Cape Verde. | True |
 Fran developed into a Cape Verde-type hurricane. | True",
pepe real name jos macia lrb born february in santos rrb is a brazilian former football player and manager.," Pepe, whose real name is José Macía, was born in February in Santos, Brazil. He's a retired Brazilian football player and manager."," Pepe's real name is José Macía. | False |
 Pepe was born in February in Santos, Brazil. | True |
 Pepe is a retired Brazilian football player. | True |
 Pepe is also a retired football manager. | True", Pepe's real name is José Macía.
fra angelico lrb c. february rrb born guido di pietro was an early italian renaissance painter described by vasari in his lives of the artists as having a rare and perfect talent.," Guido di Pietro, born in February around 1401, was an early Italian Renaissance painter with exceptional talent, according to Vasari's ""Lives of the Artists."""," Guido di Pietro was an early Italian Renaissance painter. | True |
 He was born in February around 1401. | False |
 Vasari's ""Lives of the Artists"" described him as having exceptional talent. | True", He was born in February around 1401.
march ndash modest mussorgsky russian composer lrb d. rrb," Mussorgsky, a Russian composer from the late 19th century, is known for his modest style in composing music, particularly in the piece ""March."""," Mussorgsky was a Russian composer. | True |
 He lived in the late 19th century. | True |
 Mussorgsky is known for his modest style in composing music. | False |
 One of his notable pieces is ""March."" | False"," Mussorgsky is known for his modest style in composing music. |
 One of his notable pieces is ""March."""
with much of its present architecture dating from norman times it became a cathedral in and is the second longest cathedral in the united kingdom.," This Norman-era structure functioned as a cathedral since the Middle Aages, making it the second longest in the UK."," The Norman-era structure has been functioning as a cathedral since the Middle Ages. | True |
 It is the second longest cathedral in the UK. | True",
the average height of an adult human is about. to. m lrb to feet rrb tall although this varies significantly from place to place., The average adult human height is around 1.75 meters (5.7 feet) but can greatly differ depending on the location.," The average adult human height is around 1.75 meters (5.7 feet). | True |
 Human height can greatly differ depending on the location. | True",
the inch single lrb often simply called rrb is a type of gramophone record that has wider groove spacing compared to other types of records.," An inch record, also known as an ""single"" or ""long-play"" record, features wider groove spacing than standard records."," An inch record is also known as a ""single"" or ""long-play"" record. | False |
 An inch record features wider groove spacing than standard records. | True"," An inch record is also known as a ""single"" or ""long-play"" record."
as of the series editor chooses twenty short stories each one an o. henry prize story., The series editor selects twenty O. Henry Prize-winning short stories for the collection.," The series editor is responsible for selecting the short stories for the collection. | True |
 The editor selects twenty O. Henry Prize-winning short stories. | True |
 The short stories chosen are for a specific collection. | True",
in this view the tendency of the philosophes in particular to apply rationality to every problem is considered the essential change., The philosophers' use of reason to solve all problems is seen as the key shift in this perspective.," Philosophers use reason to solve problems. | True |
 The use of reason is considered a key shift in perspective. | True",
danny grant tony esposito and ken dryden have accomplished the feat since then.," Danny Grant, Tony Esposito, and Ken Dryden achieved this feat since then."," Danny Grant achieved a feat. | True |
 Tony Esposito achieved a feat. | True |
 Ken Dryden achieved a feat. | True",
since about the game port has usually been integrated with a pc i o or sound card either isa or pci or as an on board feature of some motherboards before that it was usually on a dedicated isa card.," The game port was typically part of a PC's I/O or sound card, ISA or PCI, or an on-board feature of certain motherboards. Before then, it was usually found on a separate ISA card."," The game port was typically part of a PC's I/O or sound card. | True |
 The game port could be part of an ISA or PCI card. | True |
 The game port could also be an on-board feature of certain motherboards. | True |
 Before, the game port was usually found on a separate ISA card. | True",
he fought in the gallipoli campaign that started on april when his new division landed at anzac cove on the th in the dardanelles fighting against turkish defenders on a narrow beach.," He fought in the Gallipoli Campaign starting in April, when his new division arrived at Anzac Cove on the 25th. They faced Turkish defenders on a narrow beach."," The individual fought in the Gallipoli Campaign. | True |
 The campaign started in April. | True |
 The individual's new division arrived at Anzac Cove on April 25th. | True |
 The division faced Turkish defenders. | True |
 The battle took place on a narrow beach. | True",
cho a senior english major at virginia tech had been diagnosed with and was treated for a severe anxiety disorder in middle school and continued receiving therapy and special education support until his junior year of high school., A senior English major at Virginia Tech had anxiety disorder diagnoses and treatments during middle school. He received therapy and educational assistance until his junior year in high school.," The individual is a senior English major at Virginia Tech. | True |
 The individual was diagnosed with an anxiety disorder during middle school. | True |
 The individual received therapy and educational assistance for their anxiety disorder. | True |
 The therapy and educational assistance continued until the individual's junior year in high school. | True",
colwell is a city in floyd county iowa united states.," Colwell is a city in Floyd County, Iowa, USA."," Colwell is a city. | True |
 Colwell is located in Floyd County, Iowa. | True |
 Colwell is in the United States of America. | True",
disagreement over what constitutes a religion race sexual preference or ethnicity is not a legitimate excuse.," The disagreement about religion, race, sexual preference, or ethnicity doesn't justify an exception."," There is a disagreement about religion. | False |
 There is a disagreement about race. | False |
 There is a disagreement about sexual preference. | False |
 There is a disagreement about ethnicity. | False |
 The presence of disagreements about religion, race, sexual preference, or ethnicity does not justify an exception. | True"," There is a disagreement about religion. |
 There is a disagreement about race. |
 There is a disagreement about sexual preference. |
 There is a disagreement about ethnicity."
the emperor now changed his name to lucius aelius aurelius commodus and at took over more of the reins of power though he continued to rule through a cabal consisting of marcia his new chamberlain eclectus and the new praetorian prefect quintus aemilius laetus who about this time also had many christians freed from working in the mines in sardinia.," The emperor renamed himself Lucius Aelius Aurelius Commodus and assumed greater control of the government, ruling with Marcia as his new chamberlain, Eclectus, and Quintus Aemilius Laetus as the new praetorian prefect. Around this period, many Christians were released from the mines in Sardinia."," The emperor renamed himself Lucius Aelius Aurelius Commodus. | True |
 He assumed greater control of the government. | True |
 He ruled with Marcia as his new chamberlain, Eclectus, and Quintus Aemilius Laetus as the new praetorian prefect. | True |
 Many Christians were released from the mines in Sardinia around this period. | True",
doohan s characterization of the scottish chief engineer of the starship enterprise was one of the most recognizable elements in the star trek franchise., Doohan's portrayal of the Scottish chief engineer on the Starship Enterprise is a notable feature in Star Trek.," Actor James Doohan portrayed the Scottish chief engineer on the Starship Enterprise. | True |
 The character's portrayal by Doohan is a notable feature in Star Trek. | True",
the diego ram rez islands lrb rrb are a small group of lesser islands located in the southernmost extreme of chile about southwest of cape horn and sse of ildefonso islands stretching north south lrb not to be confused with ramirez island far to the north rrb.," The Diego Ramírez Islands, a small cluster situated in Chile's extreme southwest, lie south of Cape Horn and SSE of the Ileferno Islands. They should not be mistaken for Ramírez Island further north."," The Diego Ramírez Islands are a small cluster located in Chile's extreme southwest. | True |
 The islands are situated south of Cape Horn. | True |
 They are also located SSE (south-southeast) of the Ileferno Islands. | False |
 The Diego Ramírez Islands should not be confused with Ramírez Island, which is further north. | True", They are also located SSE (south-southeast) of the Ileferno Islands.
mickey s house of villains is a direct to video film produced by the walt disney company., Mickey's House of Villains is a Disney-produced direct-to-video film.," The film is titled ""Mickey's House of Villains."" | True |
 It is a direct-to-video production. | True |
 The film is produced by Disney. | True",
in prior to the band signing with roadrunner records welts was demanded to leave the band becoming the only member to actually be kicked out.," Before Roadrunner Records signed the band, Wels was the only member forced to leave."," Roadrunner Records signed the band. | True |
 Wels was forced to leave the band before they were signed by Roadrunner Records. | True",
the fedora community continues to thrive and the fedora distribution has a reputation as being a foss distribution that focuses on innovation and close work with upstream linux communities.," The Fedora community is vibrant, and the Fedora distribution is known for its innovative approach and strong collaboration with upstream Linux projects."," The Fedora community is vibrant. | True |
 The Fedora distribution is known for its innovative approach. | True |
 The Fedora distribution has strong collaboration with upstream Linux projects. | True",
the bodies of tsar nicholas ii tsarina alexandra and three of their daughters were finally interred at st. peter and paul cathedral in st. petersburg on july eighty years after they were murdered.," The remains of Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were laid to rest at St. Peter and Paul Cathedral in St. Petersburg, seventy-eight years after their murders."," The remains of Tsar Nicholas II, Tsarina Alexandra, and three of their daughters were laid to rest. | True |
 The burial took place at St. Peter and Paul Cathedral in St. Petersburg. | True |
 The burial occurred seventy-eight years after their murders. | False", The burial occurred seventy-eight years after their murders.
county councils consisted of councillors directly elected by the electorate and county aldermen chosen by the council itself., County councils were made up of councillors elected by the public and aldermen selected by the council.," County councils are composed of councillors elected by the public. | False |
 County councils also include aldermen selected by the council. | True", County councils are composed of councillors elected by the public.
in june july it was the site of the colossal and meticulously choreographed arirang gymnastic and artistic performance lrb often referred to elsewhere as mass games rrb.," In June and July, the site hosted the massive and intricately planned Arirang Mass Games, also known as the gymnastic and artistic performances."," The site hosted the Arirang Mass Games in June and July. | True |
 The Arirang Mass Games are massive and intricately planned. | True |
 The Arirang Mass Games are also known as gymnastic and artistic performances. | True",
storm surge lrb which is the same as a tidal surge rrb is an offshore rise of water associated with a low pressure weather system typically a tropical cyclone.," A storm surge is similar to a tidal surge. It's an offshore rise in water caused by a low-pressure weather system, often a tropical cyclone."," A storm surge is similar to a tidal surge. | True |
 A storm surge is an offshore rise in water. | True |
 A storm surge is caused by a low-pressure weather system. | True |
 A storm surge is often associated with a tropical cyclone. | True",
it was an instant bestseller spending six weeks on the new york times best seller list., The book became a top seller on the New York Times list for six weeks.," The book became a top seller. | True |
 The book was on the New York Times list. | True |
 The book was on the list for six weeks. | True",
he was born into a farming family on march in braughing hertfordshire england.," He was born in Braughing, Hertfordshire, England, in March, in a farming family."," The person was born in Braughing, Hertfordshire, England. | True |
 The person was born in March. | True |
 The person was born into a farming family. | True",
he appeared in small theaters in a play that depicted his exploit and signed more photographs as the captain of k penick.," He made appearances in small theaters in a play about his exploits, signing more photos as the captain K. Penick."," The person made appearances in small theaters. | True |
 The appearances were in a play about his exploits. | True |
 He signed more photos as the character Captain K. Penick. | True",
each aes cipher has a bit block size with key sizes of and bits respectively., Each AES cipher comes with a specific bit block size and two different key sizes: 56 bits and 128 bits.," AES ciphers have a specific bit block size. | True |
 AES ciphers have two different key sizes: 56 bits and 128 bits. | False", AES ciphers have two different key sizes: 56 bits and 128 bits.
sinovenator was a primitive troodontid and shares features with the most primitive dromaeosaurids and avialae one of the first fossil specimens conclusively demonstrating the common inheritance of these three groups lrb together known as paraves rrb.," Sinovenator was an early Troodontid that showed characteristics of both the most primitive Dromaeosaurids and Avialae. It's one of the first fossils proving the shared ancestry of these three groups, collectively referred to as Paraves."," Sinovenator was an early Troodontid. | True |
 Sinovenator showed characteristics of both the most primitive Dromaeosaurids and Avialae. | True |
 Sinovenator is one of the first fossils proving the shared ancestry of Troodontids, Dromaeosaurids, and Avialae. | True |
 These three groups, Troodontids, Dromaeosaurids, and Avialae, are collectively referred to as Paraves. | True",
as of the newest release is zonealarm extreme security., The latest version of ZoneAlarm includes Extreme Security.," ZoneAlarm is a software program. | True |
 The latest version of ZoneAlarm has a feature called Extreme Security. | True",
although it was not the first commercial jet in service the was among the first to be commercially successful.," The jet wasn't the first one in service, but it was among the initial ones to achieve commercial success."," The jet was not the first one in service. | True |
 The jet was among the initial ones to achieve commercial success. | True",
they also picked up the headliner award at the mtv europe music awards held in liverpool on november and the award for best group on november at the mtv europe music award held in berlin.," They won the headliner award at the MTV Europe Music Awards in Liverpool in November, and the best group award at the MTV Europe Music Awards in Berlin the same month."," The band won the headliner award at the MTV Europe Music Awards in Liverpool in November. | True |
 The band also won the best group award at the MTV Europe Music Awards in Berlin in the same month. | True",
according to the u.s. census bureau the county has a total area of square miles lrb km rrb of which square miles lrb km rrb is land and square miles lrb km rrb lrb. rrb is water.," The county covers an area of approximately 500 square miles (1,352 km²), with around 475 square miles (1,230 km²) being land and about 25 square miles (64 km²) being water."," The county covers an area of approximately 500 square miles (1,352 km²). | False |
 Around 475 square miles (1,230 km²) of the county's area is land. | False |
 About 25 square miles (64 km²) of the county's area is water. | False"," The county covers an area of approximately 500 square miles (1,352 km²). |
 Around 475 square miles (1,230 km²) of the county's area is land. |
 About 25 square miles (64 km²) of the county's area is water."
the philomathean society of the university of pennsylvania is founded lrb the oldest continuously existing literary society in the united states rrb., The Philomathean Society at the University of Pennsylvania is the oldest continually operating literary organization in the United States.," The Philomathean Society is located at the University of Pennsylvania. | True |
 It is the oldest continually operating literary organization in the United States. | True",
the economy of calvi is essentially based on summer tourism which started in due to the pioneering efforts of vladimir raitz.," The Calvi economy primarily relies on summer tourism, which took off thanks to Vladimir Raitz's pioneering work."," The Calvi economy relies on summer tourism. | True |
 Summer tourism in Calvi was boosted by Vladimir Raitz's pioneering work. | True",
the president is also the military commander in chief., The president serves as the military's highest commander., The president is the highest commander of the military. | True,
waters solo career has included three studio albums the pros and cons of hitchhiking lrb rrb radio k.a.o.s. lrb rrb and amused to death lrb rrb.," Waters' solo discography consists of three studio albums: Hitchhiking, Radio K.A.O.S., and Amused to Death."," Waters has a solo discography. | True |
 Waters' solo discography includes three studio albums. | True |
 The three studio albums in Waters' solo discography are Hitchhiking, Radio K.A.O.S., and Amused to Death. | True",
all the brooms and their relatives lrb including laburnum and ulex rrb are natives of europe north africa and southwest asia with the greatest diversity in the mediterranean region.," The brooms and related plants like laburnum and ulex are native to Europe, North Africa, and Southwest Asia. Their greatest diversity can be found in the Mediterranean region."," Brooms and related plants like laburnum and ulex are native to Europe, North Africa, and Southwest Asia. | True |
 The greatest diversity of these plants can be found in the Mediterranean region. | True",
many mass produced handles are made of unfinished raw wood better quality handles are of seasoned hardwood.," Most mass-produced handles are made from rough, unseasoned wood. High-quality handles, however, are crafted from seasoned hardwood."," Most mass-produced handles are made from rough, unseasoned wood. | True |
 High-quality handles are crafted from seasoned hardwood. | True",
the prime minister of france lrb premier ministre fran ais rrb in the fifth republic is the head of government and of the council of ministers of france.," The French prime minister, as the head of government and the Council of Ministers in the Fifth Republic, holds this position."," The French prime minister is the head of government in the Fifth Republic. | True |
 The French prime minister is also the head of the Council of Ministers in the Fifth Republic. | True",
it is spoken by more than million people as a first language and by million more as a second language.," Approximately 1.5 million people use it as their first language, while around 1 million more use it as their second language."," Approximately 1.5 million people use the language as their first language. | False |
 Around 1 million people use the language as their second language. | False"," Approximately 1.5 million people use the language as their first language. |
 Around 1 million people use the language as their second language."
however as matthew was moving quicker than expected it made landfall near the honduras and nicaragua border on september as a tropical storm and belize soon after.," The tropical storm named Matthew landed near the Honduras-Nicaragua border in September, faster than anticipated, while Belize was affected shortly after."," Tropical storm named Matthew landed near the Honduras-Nicaragua border. | True |
 The storm landed in September. | True |
 The storm landed faster than anticipated. | True |
 Belize was affected shortly after the storm landed. | True",
for the late th century event sometimes also referred to as philippine revolution see people power revolution., The late 20th century's Philippine Revolution is also known as the People Power Revolution.," The late 20th century's Philippine Revolution occurred. | False |
 The Philippine Revolution is also known as the People Power Revolution. | False"," The late 20th century's Philippine Revolution occurred. |
 The Philippine Revolution is also known as the People Power Revolution."
mercedes benz is a division of its parent company daimler ag., Mercedes-Benz is a part of Daimler AG.," Mercedes-Benz is a brand. | True |
 Mercedes-Benz is a part of Daimler AG. | True",
the lady of the lake is the name of several related characters who play parts in arthurian legend., The Lady of the Lake is a character with various roles in Arthurian legends.," The Lady of the Lake is a character in Arthurian legends. | True |
 The Lady of the Lake has various roles in Arthurian legends. | True",
ixelles lrb french pronounced rrb or elsene lrb dutch pronounced rrb is one of the nineteen municipalities located in the brussels capital region of belgium.," Ixelles, pronounced ""ee-shelles"" in French or ""elsene"" in Dutch, is one of Brussels Capital Region's nineteen municipalities in Belgium."," Ixelles is one of the nineteen municipalities in the Brussels Capital Region in Belgium. | True |
 In French, Ixelles is pronounced ""ee-shelles."" | False |
 In Dutch, Ixelles is pronounced ""elsene."" | True"," In French, Ixelles is pronounced ""ee-shelles."""
die hard with a vengeance lrb also known as die hard rrb is a american action film and the third in the die hard film series.," Die Hard: With a Vengeance, also called Die Hard 3, is an American action film and part of the Die Hard movie franchise."," ""Die Hard: With a Vengeance"" is an American action film. | True |
 It is also known as ""Die Hard 3."" | True |
 The film is part of the Die Hard movie franchise. | True",
as secretary of state his name was given to the marshall plan for which he was awarded the nobel peace prize in., The secretary of state received recognition through the Nobel Peace Prize for his involvement with the Marshall Plan.," The secretary of state received recognition. | True |
 The recognition was in the form of the Nobel Peace Prize. | True |
 The secretary of state was involved with the Marshall Plan. | True",
baucau is the second largest city in east timor after dili the capital which lies km east of dili.," Baucau is East Timor's second-largest city, located about 64 kilometers east of the capital, Dili."," Baucau is East Timor's second-largest city. | True |
 Baucau is located about 64 kilometers east of the capital, Dili. | True",
niagara falls is composed of two major sections separated by goat island the horseshoe falls on the canadian side and the american falls on the american side. the smaller bridal veil falls are also located on the american side separated from the main falls by luna island.," Niagara Falls consists of two main sections: Horseshoe Falls on the Canadian side and American Falls on the American side. Bridal Veil Falls, a smaller set, are situated on the American side, separated from the larger falls by Luna Island."," Niagara Falls consists of two main sections: Horseshoe Falls on the Canadian side and American Falls on the American side. | True |
 Bridal Veil Falls is a smaller set of falls situated on the American side. | True |
 Luna Island separates Bridal Veil Falls from the larger falls. | True",
located at pennsylvania avenue nw in washington d.c. the house was designed by irish born james hoban and built between and of white painted aquia sandstone in the neoclassical style.," The House, situated on Pennsylvania Avenue NW in Washington D.C., is a neoclassical building designed by Irish architect James Hoban. It was constructed from white-painted Aquia sandstone between 1792 and 1800."," The House is situated on Pennsylvania Avenue NW in Washington D.C. | True |
 The House is a neoclassical building. | True |
 The House was designed by Irish architect James Hoban. | True |
 The House was constructed from white-painted Aquia sandstone. | True |
 The construction of the House took place between 1792 and 1800. | True",
the bank claims a loan recovery rate of. up from the recovery rate claimed in., The bank now reports a higher loan recovery rate compared to their previous claim.," The bank has reported a higher loan recovery rate. | True |
 The current loan recovery rate is higher than the bank's previous claim. | True",
battle creek known as the cereal city is the world headquarters of kellogg company founded by will keith kellogg in whose brother dr. john harvey kellogg invented cold breakfast cereal as an alternative to the traditional meat based breakfast.," Battle Creek, Michigan, is known as the ""Cereal City"" and home to Kellogg Company's world headquarters. Founded by Will Keith Kellogg, it was his brother, Dr. John Harvey Kellogg, who invented cold breakfast cereal as a healthier alternative to traditional meat-based breakfasts."," Battle Creek, Michigan is known as the ""Cereal City."" | True |
 Battle Creek is home to Kellogg Company's world headquarters. | True |
 Kellogg Company was founded by Will Keith Kellogg. | True |
 Dr. John Harvey Kellogg, brother of Will Keith Kellogg, invented cold breakfast cereal. | True |
 Cold breakfast cereal was created as a healthier alternative to traditional meat-based breakfasts. | True",
