prompt,response,atoms,hallucinated atoms
Tell me a bio of Nikki Sixx,"Nikki Sixx is an American musician, songwriter, radio host, and photographer, best known as the co-founder, bassist, and primary songwriter of the band Mötley Crüe. He was also a member of the band Sixx:A.M. at different times. Sixx has also worked as a producer and has written two autobiographies: ""The Dirt"" and ""This Is Gonna Hurt"". He was inducted into the Rock and Roll Hall of Fame as a member of Mötley Crüe in 2019.","| Nikki Sixx is an American.	True |
| Nikki Sixx is a musician.	True |
| Nikki Sixx is a songwriter.	True |
| Nikki Sixx is a radio host.	True |
| Nikki Sixx is a photographer.	False |
| Nikki Sixx is best known as the co-founder of Mötley Crüe.	True |
| Nikki Sixx is the bassist of Mötley Crüe.	True |
| Nikki Sixx is the primary songwriter of Mötley Crüe.	True |
| He was a member of a band.	True |
| The band's name is Sixx:A.M.	True |
| He was a member of Sixx:A.M. at different times.	True |
| Sixx has worked as a producer.	True |
| Sixx has written two autobiographies.	True |
| ""The Dirt"" is an autobiography.	True |
| ""This Is Gonna Hurt"" is an autobiography.	True |
| He was inducted into the Rock and Roll Hall of Fame.	True |
| He was inducted into the Rock and Roll Hall of Fame in 2019.	False |
| He was inducted as a member of Mötley Crüe.	True |
","| Nikki Sixx is a photographer. |
| He was inducted into the Rock and Roll Hall of Fame in 2019. |
"
Tell me a bio of María Elena Medina-Mora Icaza,"
María Elena Medina-Mora Icaza is a Mexican psychiatrist and researcher. She was born on May 18, 1942, in Mexico City. She studied medicine at the National Autonomous University of Mexico (UNAM) and later specialized in psychiatry at the Instituto Nacional de Psiquiatría.

Medina-Mora has had a long and distinguished career in mental health research and policy. She has been the director of the Instituto Nacional de Psiquiatría and the president of the Mexican Society of Psychiatry. She has also served as a consultant for the World Health Organization and the Pan American Health Organization.

Medina-Mora's research has focused on the epidemiology of mental disorders, particularly in Mexico and Latin America. She has published numerous articles and books on topics such as depression, suicide, and substance abuse. She has also been a strong advocate for mental health care and has worked to improve access to mental health services in Mexico.

Medina-Mora has received numerous awards and recognitions for her contributions to mental health, including the National Prize for Arts and Sciences in Mexico and the World Federation of Societies of Biological Psy","| María Elena Medina-Mora Icaza is a person.	True |
| María Elena Medina-Mora Icaza is Mexican.	True |
| María Elena Medina-Mora Icaza is a psychiatrist.	False |
| María Elena Medina-Mora Icaza is a researcher.	True |
| She was born on May 18, 1942.	False |
| She was born in Mexico City.	True |
| She studied medicine.	False |
| She studied at the National Autonomous University of Mexico (UNAM).	True |
| She specialized in psychiatry.	False |
| She specialized in psychiatry at the Instituto Nacional de Psiquiatría.	True |
| Medina-Mora has had a career.	True |
| Medina-Mora's career has been in mental health research.	True |
| Medina-Mora's career has been in mental health policy.	True |
| Medina-Mora's career has been long.	True |
| Medina-Mora's career has been distinguished.	True |
| She has been the director of the Instituto Nacional de Psiquiatría.	True |
| She has been the president of the Mexican Society of Psychiatry.	False |
| She has served as a consultant.	True |
| She has served as a consultant for the World Health Organization.	True |
| She has served as a consultant for the Pan American Health Organization.	True |
| Medina-Mora is a researcher.	True |
| Medina-Mora's research has focused on mental disorders.	True |
| Medina-Mora's research has focused on the epidemiology of mental disorders.	True |
| Medina-Mora's research has focused on the epidemiology of mental disorders in Mexico and Latin America.	True |
| She has published articles.	True |
| She has published numerous articles.	True |
| She has published books.	False |
| She has published numerous books.	False |
| The topics of her articles include depression, suicide, and substance abuse.	True |
| She has been a strong advocate for mental health care.	True |
| She has worked to improve access to mental health services.	True |
| She has worked to improve access to mental health services in Mexico.	True |
| Medina-Mora has received awards.	True |
| Medina-Mora has received numerous awards.	True |
| Medina-Mora has received awards for her contributions to mental health.	True |
| Medina-Mora has received recognitions.	True |
| Medina-Mora has received numerous recognitions.	True |
| Medina-Mora has received recognitions for her contributions to mental health.	True |
| Medina-Mora has received the National Prize for Arts and Sciences in Mexico.	True |
| Medina-Mora has received the World Federation of Societies of Biological Psy.	False |
","| María Elena Medina-Mora Icaza is a psychiatrist. |
| She was born on May 18, 1942. |
| She studied medicine. |
| She specialized in psychiatry. |
| She has been the president of the Mexican Society of Psychiatry. |
| She has published books. |
| She has published numerous books. |
| Medina-Mora has received the World Federation of Societies of Biological Psy. |
"
Tell me a bio of Matthew Tukaki,"Matthew Tukaki is a social entrepreneur, thought leader, and expert in Indigenous affairs. He is of Maori descent and has dedicated his career to advocating for Indigenous rights and empowerment. Tukaki is the CEO of the National Maori Authority in New Zealand and the founder of the Australian Indigenous Chamber of Commerce. He is also a published author and a regular speaker at international conferences on Indigenous issues. Tukaki has received numerous awards for his contributions to Indigenous communities, including the New Zealand Order of Merit.","| Matthew Tukaki is a social entrepreneur.	False |
| Matthew Tukaki is a thought leader.	True |
| Matthew Tukaki is an expert in Indigenous affairs.	True |
| He is of Maori descent.	True |
| He has dedicated his career to advocating for Indigenous rights.	True |
| He has dedicated his career to advocating for Indigenous empowerment.	True |
| Tukaki is the CEO of the National Maori Authority in New Zealand.	False |
| Tukaki is the founder of the Australian Indigenous Chamber of Commerce.	False |
| He is a published author.	True |
| He is a regular speaker.	True |
| He speaks at international conferences.	True |
| He speaks on Indigenous issues.	True |
| Tukaki has received numerous awards.	True |
| Tukaki has received awards for his contributions to Indigenous communities.	True |
| Tukaki has received the New Zealand Order of Merit.	True |
","| Matthew Tukaki is a social entrepreneur. |
| Tukaki is the CEO of the National Maori Authority in New Zealand. |
| Tukaki is the founder of the Australian Indigenous Chamber of Commerce. |
"
Tell me a bio of Osama bin Laden,"
Osama bin Laden was a Saudi Arabian-born stateless terrorist. He was a founder of the Islamist militant group al-Qaeda, the organization that claimed responsibility for the September 11 attacks on the United States, along with numerous other mass-casualty attacks against civilian and military targets worldwide. 

Bin Laden was born into a wealthy family in Riyadh and studied at university in the country before moving to Pakistan to support the Afghan mujahideen fighting against the Soviet Union. He helped to fund the mujahideen by funneling arms, money and fighters from the Middle East into Afghanistan, and gained popularity among Arab and Muslim communities worldwide due to his involvement in the anti-Soviet jihad.

In 1988, bin Laden formed al-Qaeda. He was banished from Saudi Arabia in 1992 after criticizing the Saudi government for allowing U.S. troops to be stationed in the country. After leaving Saudi Arabia, bin Laden went to Sudan, where he remained until 1996. He then returned to Afghanistan, where he declared a jihad, or holy war, against the United","| Osama bin Laden was a person.	True |
| Osama bin Laden was born in Saudi Arabia.	True |
| Osama bin Laden was stateless.	False |
| Osama bin Laden was a terrorist.	True |
| He was a founder of the Islamist militant group al-Qaeda.	True |
| The Islamist militant group al-Qaeda claimed responsibility for the September 11 attacks on the United States.	True |
| The Islamist militant group al-Qaeda claimed responsibility for numerous other mass-casualty attacks against civilian and military targets worldwide.	True |
| Bin Laden was born into a wealthy family in Riyadh.	True |
| Bin Laden studied at university in the country.	True |
| Bin Laden studied at university in the country before moving to Pakistan.	True |
| Bin Laden moved to Pakistan.	True |
| Bin Laden moved to Pakistan to support the Afghan mujahideen.	True |
| The Afghan mujahideen were fighting against the Soviet Union.	True |
| He helped to fund the mujahideen.	True |
| He helped to fund the mujahideen by funneling arms, money, and fighters from the Middle East into Afghanistan.	True |
| He gained popularity among Arab communities worldwide.	True |
| He gained popularity among Muslim communities worldwide.	True |
| His involvement in the anti-Soviet jihad led to his popularity among Arab and Muslim communities worldwide.	True |
| It was in 1988.	True |
| Bin Laden formed al-Qaeda.	True |
| He was banished from Saudi Arabia.	True |
| The banishment occurred in 1992.	False |
| He criticized the Saudi government.	True |
| He criticized the Saudi government for allowing U.S. troops to be stationed in the country.	True |
| U.S. troops were stationed in Saudi Arabia.	True |
| Bin Laden left Saudi Arabia.	True |
| Bin Laden went to Sudan.	True |
| Bin Laden remained in Sudan.	False |
| Bin Laden remained in Sudan until 1996.	True |
| He returned to Afghanistan.	True |
| He declared a jihad.	True |
| Jihad means holy war.	True |
| He declared a holy war.	True |
| The holy war was against the United.	True |
","| Osama bin Laden was stateless. |
| The banishment occurred in 1992. |
| Bin Laden remained in Sudan. |
"
Tell me a bio of Lily Branscombe,"Lily Branscombe is a New Zealand-born actress who was active in the early 20th century. She was born on March 24, 1876, and died on June 27, 1952. Branscombe is best known for her roles in silent films, including ""The Mutiny of the Elsinore"" and ""The Romance of a Dinner Waiter"". She was also a stage actress and performed in various theaters in New Zealand and Australia before moving to the United States. Branscombe was married to American actor Henry Kolker, and the couple had two children together.","| Lily Branscombe is an actress.	True |
| Lily Branscombe is New Zealand-born.	True |
| Lily Branscombe was active in the early 20th century.	True |
| She was born on March 24, 1876.	False |
| She died on June 27, 1952.	False |
| Branscombe is best known for her roles.	True |
| Branscombe appeared in silent films.	True |
| ""The Mutiny of the Elsinore"" is a silent film.	False |
| Branscombe appeared in ""The Mutiny of the Elsinore.""	False |
| ""The Romance of a Dinner Waiter"" is a silent film.	False |
| Branscombe appeared in ""The Romance of a Dinner Waiter."".	False |
| She was a stage actress.	True |
| She performed in various theaters in New Zealand.	True |
| She performed in various theaters in Australia.	True |
| She performed in various theaters in New Zealand and Australia.	True |
| She moved to the United States.	True |
| Branscombe was married to Henry Kolker.	False |
| Henry Kolker was an American actor.	False |
| Branscombe and Henry Kolker had two children together.	False |
","| She was born on March 24, 1876. |
| She died on June 27, 1952. |
| ""The Mutiny of the Elsinore"" is a silent film. |
| Branscombe appeared in ""The Mutiny of the Elsinore."" |
| ""The Romance of a Dinner Waiter"" is a silent film. |
| Branscombe appeared in ""The Romance of a Dinner Waiter."". |
| Branscombe was married to Henry Kolker. |
| Henry Kolker was an American actor. |
| Branscombe and Henry Kolker had two children together. |
"
Tell me a bio of Shayne Neumann,"Shayne Neumann is an Australian politician who has been serving as the Member for Blair in the House of Representatives since 2010. He is a member of the Australian Labor Party and has held various ministerial positions in the Labor Government. Prior to his political career, Neumann worked as a solicitor and was involved in various community organizations. He was born on December 12, 1964, in Ipswich, Queensland.","| Shayne Neumann is an Australian politician.	True |
| Shayne Neumann has been serving as the Member for Blair.	True |
| Shayne Neumann has been serving as the Member for Blair in the House of Representatives.	True |
| Shayne Neumann has been serving as the Member for Blair in the House of Representatives since 2010.	False |
| He is a member of the Australian Labor Party.	True |
| He has held various ministerial positions.	True |
| He has held ministerial positions in the Labor Government.	True |
| Prior to his political career, Neumann worked as a solicitor.	True |
| Neumann was involved in various community organizations.	True |
| He was born on December 12, 1964.	False |
| He was born in Ipswich.	True |
| He was born in Queensland.	True |
","| Shayne Neumann has been serving as the Member for Blair in the House of Representatives since 2010. |
| He was born on December 12, 1964. |
"
Tell me a bio of Manuel Salazar (footballer),"Manuel Salazar is a Peruvian footballer who was born on August 1, 1986, in Lima, Peru. He plays as a midfielder and has represented several clubs in his career, including Universitario de Deportes, Sporting Cristal, and Alianza Lima in Peru, as well as Deportivo Táchira in Venezuela. Salazar has also played for the Peru national team, making his debut in 2010. He has been capped 13 times and has scored one goal for his country. Salazar is known for his technical skills, vision, and ability to control the midfield.","| Manuel Salazar is a Peruvian footballer.	False |
| Manuel Salazar was born on August 1, 1986.	False |
| Manuel Salazar was born in Lima, Peru.	False |
| He plays as a midfielder.	True |
| He has represented several clubs in his career.	True |
| He represented Universitario de Deportes in Peru.	False |
| He represented Sporting Cristal in Peru.	False |
| He represented Alianza Lima in Peru.	False |
| He represented Deportivo Táchira in Venezuela.	False |
| Salazar has played for the Peru national team.	False |
| Salazar made his debut in 2010.	False |
| Salazar made his debut for the Peru national team in 2010.	False |
| He has been capped 13 times.	False |
| He has scored one goal.	False |
| He has scored one goal for his country.	False |
| Salazar is known for his technical skills.	False |
| Salazar is known for his vision.	False |
| Salazar is known for his ability to control the midfield.	True |
","| Manuel Salazar is a Peruvian footballer. |
| Manuel Salazar was born on August 1, 1986. |
| Manuel Salazar was born in Lima, Peru. |
| He represented Universitario de Deportes in Peru. |
| He represented Sporting Cristal in Peru. |
| He represented Alianza Lima in Peru. |
| He represented Deportivo Táchira in Venezuela. |
| Salazar has played for the Peru national team. |
| Salazar made his debut in 2010. |
| Salazar made his debut for the Peru national team in 2010. |
| He has been capped 13 times. |
| He has scored one goal. |
| He has scored one goal for his country. |
| Salazar is known for his technical skills. |
| Salazar is known for his vision. |
"
Tell me a bio of Roselyn Sánchez,"Roselyn Sánchez is a Puerto Rican singer, actress, model, and producer. She is best known for her roles as Elena Delgado in the CBS police procedural Without a Trace and as Carmen Luna in the Lifetime comedy-drama Devious Maids. She has also appeared in films such as Rush Hour 2, Boat Trip, and The Game Plan. In addition to her acting career, Sánchez has released several albums as a singer and has been involved in various philanthropic endeavors. She was born on April 2, 1973, in San Juan, Puerto Rico.","| Roselyn Sánchez is a person.	True |
| Roselyn Sánchez is Puerto Rican.	True |
| Roselyn Sánchez is a singer.	True |
| Roselyn Sánchez is an actress.	True |
| Roselyn Sánchez is a model.	True |
| Roselyn Sánchez is a producer.	True |
| She is best known for her role as Elena Delgado in Without a Trace.	True |
| Without a Trace is a CBS police procedural.	True |
| She is best known for her role as Carmen Luna in Devious Maids.	True |
| Devious Maids is a Lifetime comedy-drama.	True |
| She has appeared in Rush Hour 2.	True |
| Rush Hour 2 is a film.	True |
| She has appeared in Boat Trip.	True |
| Boat Trip is a film.	True |
| She has appeared in The Game Plan.	True |
| The Game Plan is a film.	True |
| Sánchez has an acting career.	True |
| Sánchez has released several albums as a singer.	False |
| Sánchez has been involved in various philanthropic endeavors.	True |
| She was born on April 2, 1973.	True |
| She was born in San Juan.	True |
| She was born in Puerto Rico.	True |
","| Sánchez has released several albums as a singer. |
"
Tell me a bio of Waruhiu Itote,"Waruhiu Itote, also known as General China, was a Mau Mau leader and a key figure in Kenya's struggle for independence from British rule. He was born in 1922 in the Aberdare region of Kenya and was educated at the Alliance High School. 

In 1942, he joined the King's African Rifles and served in World War II. After the war, he returned to Kenya and became involved in the Mau Mau movement, which aimed to reclaim land from white settlers. 

Itote rose to become one of the Mau Mau's most influential commanders. He was captured in 1954 and sentenced to life imprisonment. However, he was released in 1959 as part of a general amnesty. 

After Kenya's independence in 1963, Itote served in the new government as a member of parliament and as an assistant minister. He also wrote an autobiography, ""Mau Mau General: Reminiscences and Reflections"", which provides a firsthand account of the Mau Mau movement. Itote passed away in 2014 at the age of 92.","| Waruhiu Itote was a person.	True |
| Waruhiu Itote was also known as General China.	True |
| Waruhiu Itote was a Mau Mau leader.	True |
| Waruhiu Itote was a key figure.	True |
| Waruhiu Itote was a key figure in Kenya's struggle for independence.	True |
| Kenya was under British rule.	True |
| Kenya struggled for independence from British rule.	True |
| He was born in 1922.	True |
| He was born in the Aberdare region of Kenya.	False |
| He was educated at the Alliance High School.	False |
| In 1942, he joined the King's African Rifles.	True |
| He served in World War II.	True |
| He returned to Kenya after the war.	True |
| He became involved in the Mau Mau movement.	True |
| The Mau Mau movement aimed to reclaim land from white settlers.	True |
| Itote rose.	True |
| Itote rose to become.	True |
| Itote rose to become one of the Mau Mau's most influential commanders.	True |
| Itote became one of the Mau Mau's most influential commanders.	True |
| He was captured in 1954.	True |
| He was sentenced to life imprisonment.	False |
| He was released.	True |
| He was released in 1959.	False |
| He was released as part of a general amnesty.	True |
| Kenya gained independence in 1963.	True |
| After Kenya's independence, Itote served in the new government.	True |
| Itote served as a member of parliament.	False |
| Itote served as an assistant minister.	False |
| He wrote an autobiography.	True |
| The autobiography is titled ""Mau Mau General: Reminiscences and Reflections"".	False |
| The autobiography provides a firsthand account of the Mau Mau movement.	True |
| Itote passed away.	True |
| Itote passed away in 2014.	False |
| Itote was 92 years old when he passed away.	False |
","| He was born in the Aberdare region of Kenya. |
| He was educated at the Alliance High School. |
| He was sentenced to life imprisonment. |
| He was released in 1959. |
| Itote served as a member of parliament. |
| Itote served as an assistant minister. |
| The autobiography is titled ""Mau Mau General: Reminiscences and Reflections"". |
| Itote passed away in 2014. |
| Itote was 92 years old when he passed away. |
"
Tell me a bio of Elsa Pataky,"Elsa Pataky is a Spanish actress, model, and producer. She was born on July 18, 1976, in Madrid, Spain. Pataky is known for her roles in films such as ""Fast Five,"" ""The Fast and the Furious 6,"" and ""Giallo."" She has also appeared in numerous Spanish films and television shows. In addition to her acting career, Pataky is also a successful model and has worked with several well-known brands. She is married to actor Chris Hemsworth and they have three children together. Pataky is also known for her philanthropy and has supported various charitable organizations throughout her career.","| Elsa Pataky is a person.	True |
| Elsa Pataky is Spanish.	True |
| Elsa Pataky is an actress.	True |
| Elsa Pataky is a model.	True |
| Elsa Pataky is a producer.	False |
| She was born on July 18, 1976.	True |
| She was born in Madrid.	True |
| She was born in Spain.	True |
| Pataky is known for her roles in films.	True |
| She is known for her role in Fast Five.	True |
| Fast Five is a film.	True |
| She is known for her role in The Fast and the Furious 6.	True |
| The Fast and the Furious 6 is a film.	True |
| She is known for her role in Giallo.	True |
| Giallo is a film.	True |
| She has appeared in numerous Spanish films.	True |
| She has appeared in numerous Spanish television shows.	True |
| Pataky has an acting career.	True |
| Pataky is a successful model.	False |
| Pataky has worked with several well-known brands.	True |
| She is married to actor Chris Hemsworth.	True |
| They have three children together.	True |
| Pataky is known for her philanthropy.	True |
| Pataky has supported charitable organizations.	True |
| Pataky has supported charitable organizations throughout her career.	True |
","| Elsa Pataky is a producer. |
| Pataky is a successful model. |
"
Tell me a bio of Garrincha,"Garrincha, born Manuel Francisco dos Santos, was a Brazilian professional footballer who played as a right winger and forward. He is widely regarded as one of the greatest dribblers in the history of football. Garrincha, who was nicknamed ""Alegria do Povo"" (The Joy of the People), helped Brazil win the 1958 and 1962 FIFA World Cups. He was known for his extraordinary ball control, quick acceleration, and ability to change direction quickly, which earned him comparisons to Pelé. Garrincha's career was marked by several injuries and personal struggles, but he remains a beloved figure in Brazilian football history.","| Garrincha's birth name is Manuel Francisco dos Santos.	True |
| Garrincha was Brazilian.	True |
| Garrincha was a professional footballer.	True |
| Garrincha played as a right winger.	True |
| Garrincha played as a forward.	False |
| He is widely regarded.	True |
| He is regarded as one of the greatest dribblers.	True |
| He is regarded as one of the greatest dribblers in the history of football.	True |
| Garrincha was nicknamed ""Alegria do Povo"" (The Joy of the People).	True |
| Garrincha helped Brazil win the 1958 FIFA World Cup.	True |
| Garrincha helped Brazil win the 1962 FIFA World Cup.	True |
| He was known for his extraordinary ball control.	True |
| He was known for his quick acceleration.	True |
| He was known for his ability to change direction quickly.	True |
| He was compared to Pelé.	False |
| Garrincha's career was marked by several injuries.	True |
| Garrincha's career was marked by personal struggles.	True |
| Garrincha remains a beloved figure.	True |
| Garrincha is a beloved figure in Brazilian football history.	True |
","| Garrincha played as a forward. |
| He was compared to Pelé. |
"
Tell me a bio of Tim Fischer,"Tim Fischer is an Australian politician who served as the 27th Deputy Prime Minister of Australia from 1996 to 1999. He was a member of the National Party and represented the electorate of Farrer in New South Wales. 

Fischer was born on May 3, 1946, in Lockhart, New South Wales. He attended St. Ignatius' College in Riverview, Sydney, and later studied at the University of New South Wales. 

Before entering politics, Fischer worked as a farmer and a teacher. He was elected to the Australian House of Representatives in 1984 and served as the Minister for Trade in the Hawke government from 1993 to 1995. 

In 1996, Fischer became Deputy Prime Minister under John Howard and served in that role until his resignation in 1999. During his time in office, he was known for his strong support for agricultural issues and his efforts to promote Australian exports. 

After leaving politics, Fischer has remained active in public life, serving as the Australian Ambassador to the Holy See from 20","| Tim Fischer is an Australian politician.	True |
| Tim Fischer served as the 27th Deputy Prime Minister of Australia.	True |
| Tim Fischer served as the Deputy Prime Minister of Australia from 1996 to 1999.	True |
| He was a member of the National Party.	True |
| He represented the electorate of Farrer.	True |
| He represented the electorate of Farrer in New South Wales.	True |
| Fischer was born on May 3, 1946.	True |
| Fischer was born in Lockhart.	True |
| Fischer was born in New South Wales.	True |
| He attended St. Ignatius' College in Riverview, Sydney.	False |
| He studied at the University of New South Wales.	False |
| He later studied at the University of New South Wales.	False |
| Fischer worked as a farmer.	True |
| Fischer worked as a teacher.	False |
| Fischer entered politics.	True |
| He was elected to the Australian House of Representatives in 1984.	True |
| He served as the Minister for Trade.	True |
| He served as the Minister for Trade in the Hawke government.	False |
| He served as the Minister for Trade in the Hawke government from 1993 to 1995.	False |
| In 1996, Fischer became Deputy Prime Minister.	True |
| Fischer became Deputy Prime Minister under John Howard.	True |
| Fischer served as Deputy Prime Minister.	True |
| Fischer served as Deputy Prime Minister until 1999.	True |
| Fischer resigned in 1999.	True |
| He was in office.	True |
| He was known for his strong support for agricultural issues.	True |
| He was known for his efforts to promote Australian exports.	True |
| Fischer left politics.	True |
| Fischer has remained active in public life.	True |
| Fischer served as the Australian Ambassador to the Holy See.	True |
| Fischer served as the Australian Ambassador to the Holy See from a certain year.	True |
","| He attended St. Ignatius' College in Riverview, Sydney. |
| He studied at the University of New South Wales. |
| He later studied at the University of New South Wales. |
| Fischer worked as a teacher. |
| He served as the Minister for Trade in the Hawke government. |
| He served as the Minister for Trade in the Hawke government from 1993 to 1995. |
"
Tell me a bio of Damir Memović,"Damir Memović is a professional footballer from Bosnia and Herzegovina. He was born on March 21, 1980, in Sarajevo. Damir started his professional career with FK Željezničar Sarajevo in 1998. He has also played for several other clubs, including FK Sarajevo, HNK Rijeka, and FC Koper. Damir has represented Bosnia and Herzegovina at the international level, earning 10 caps between 2002 and 2005. He is known for his strong defensive skills and leadership on the field.","| Damir Memović is a professional footballer.	True |
| Damir Memović is from Bosnia and Herzegovina.	False |
| He was born on March 21, 1980.	False |
| He was born in Sarajevo.	False |
| Damir started his professional career.	True |
| Damir started his professional career with FK Željezničar Sarajevo.	False |
| Damir started his professional career with FK Željezničar Sarajevo in 1998.	False |
| He has played for several other clubs.	True |
| FK Sarajevo is a club.	False |
| He has played for FK Sarajevo.	False |
| HNK Rijeka is a club.	False |
| He has played for HNK Rijeka.	False |
| FC Koper is a club.	False |
| He has played for FC Koper.	False |
| Damir has represented Bosnia and Herzegovina.	False |
| Damir represented Bosnia and Herzegovina at the international level.	False |
| Damir earned 10 caps.	False |
| Damir earned 10 caps between 2002 and 2005.	False |
| He is known for his strong defensive skills.	True |
| He is known for his leadership on the field.	True |
","| Damir Memović is from Bosnia and Herzegovina. |
| He was born on March 21, 1980. |
| He was born in Sarajevo. |
| Damir started his professional career with FK Željezničar Sarajevo. |
| Damir started his professional career with FK Željezničar Sarajevo in 1998. |
| FK Sarajevo is a club. |
| He has played for FK Sarajevo. |
| HNK Rijeka is a club. |
| He has played for HNK Rijeka. |
| FC Koper is a club. |
| He has played for FC Koper. |
| Damir has represented Bosnia and Herzegovina. |
| Damir represented Bosnia and Herzegovina at the international level. |
| Damir earned 10 caps. |
| Damir earned 10 caps between 2002 and 2005. |
"
Tell me a bio of Mitzi Gaynor,"Mitzi Gaynor is an American actress, singer, and dancer. She was born on September 4, 1931, in Chicago, Illinois. Gaynor began her career as a child actress and made her film debut in the 1942 film ""My Favorite Spy"". She gained fame in the 1950s for her roles in musical films such as ""There's No Business Like Show Business"" (1954), ""Les Girls"" (1957), and ""South Pacific"" (1958). Gaynor also starred in the television series ""The Mitzi Gaynor Show"" (1968-1970). She has been nominated for several awards, including a Golden Globe Award for Best Actress in a Musical or Comedy for her performance in ""Les Girls"". Gaynor is also known for her Las Vegas stage shows and her work as a fitness advocate.","| Mitzi Gaynor is an American.	True |
| Mitzi Gaynor is an actress.	True |
| Mitzi Gaynor is a singer.	True |
| Mitzi Gaynor is a dancer.	True |
| She was born on September 4, 1931.	True |
| She was born in Chicago.	True |
| She was born in Illinois.	False |
| Gaynor began her career as a child actress.	True |
| She made her film debut in the 1942 film ""My Favorite Spy"".	False |
| ""My Favorite Spy"" is a film.	False |
| ""My Favorite Spy"" was released in 1942.	False |
| She gained fame in the 1950s.	True |
| She gained fame for her roles in musical films.	True |
| One of her notable roles was in ""There's No Business Like Show Business"".	True |
| ""There's No Business Like Show Business"" is a musical film.	True |
| ""There's No Business Like Show Business"" was released in 1954.	True |
| One of her notable roles was in ""Les Girls"".	True |
| ""Les Girls"" is a musical film.	True |
| ""Les Girls"" was released in 1957.	False |
| One of her notable roles was in ""South Pacific"".	True |
| ""South Pacific"" is a musical film.	True |
| ""South Pacific"" was released in 1958.	True |
| Gaynor starred in a television series.	False |
| The television series is ""The Mitzi Gaynor Show"".	False |
| ""The Mitzi Gaynor Show"" aired from 1968 to 1970.	True |
| She has been nominated for several awards.	True |
| She has been nominated for a Golden Globe Award.	True |
| The Golden Globe Award was for Best Actress in a Musical or Comedy.	True |
| The Golden Globe Award nomination was for her performance in ""Les Girls"".	False |
| Gaynor is known for her Las Vegas stage shows.	True |
| Gaynor is known for her work as a fitness advocate.	False |
","| She was born in Illinois. |
| She made her film debut in the 1942 film ""My Favorite Spy"". |
| ""My Favorite Spy"" is a film. |
| ""My Favorite Spy"" was released in 1942. |
| ""Les Girls"" was released in 1957. |
| Gaynor starred in a television series. |
| The television series is ""The Mitzi Gaynor Show"". |
| The Golden Globe Award nomination was for her performance in ""Les Girls"". |
| Gaynor is known for her work as a fitness advocate. |
"
Tell me a bio of Vaira Vīķe-Freiberga,"
Vaira Vīķe-Freiberga is a Latvian psychologist and politician who served as the sixth President of Latvia from 1999 to 2007. She was the first female president of Latvia and the second female president in the history of the Baltic states.

Born on December 1, 1937, in Riga, Latvia, Vīķe-Freiberga and her family were forced to flee to Germany during World War II. They later moved to Morocco, where she grew up and received her early education. She went on to study psychology at the University of Paris, where she earned her PhD in 1965.

Vīķe-Freiberga spent several years working as a researcher and professor in Canada before returning to Latvia in 1998, after the country regained its independence from the Soviet Union. She quickly became involved in politics and was elected President of Latvia the following year.

During her tenure as president, Vīķe-Freiberga played a key role in Latvia's integration into the European Union and NATO.","| Vaira Vīķe-Freiberga is Latvian.	True |
| Vaira Vīķe-Freiberga is a psychologist.	True |
| Vaira Vīķe-Freiberga is a politician.	True |
| Vaira Vīķe-Freiberga served as the sixth President of Latvia.	True |
| Vaira Vīķe-Freiberga served as the President of Latvia from 1999 to 2007.	True |
| She was the first female president of Latvia.	True |
| She was the second female president in the history of the Baltic states.	True |
| Vīķe-Freiberga was born on December 1, 1937.	True |
| Vīķe-Freiberga was born in Riga, Latvia.	True |
| Vīķe-Freiberga's family was forced to flee during World War II.	True |
| Vīķe-Freiberga's family fled to Germany during World War II.	True |
| They moved to Morocco.	True |
| She grew up in Morocco.	True |
| She received her early education in Morocco.	True |
| She went on to study psychology.	True |
| She studied at the University of Paris.	False |
| She earned her PhD in 1965.	True |
| She earned her PhD in psychology.	True |
| Vīķe-Freiberga spent several years working as a researcher in Canada.	True |
| Vīķe-Freiberga spent several years working as a professor in Canada.	True |
| Vīķe-Freiberga worked in Canada before returning to Latvia in 1998.	True |
| Latvia regained its independence from the Soviet Union.	True |
| She quickly became involved in politics.	True |
| She was elected President of Latvia.	True |
| She was elected President of Latvia the following year.	True |
| Vīķe-Freiberga was the president.	True |
| Vīķe-Freiberga had a tenure as president.	True |
| Vīķe-Freiberga played a key role.	True |
| Latvia integrated into the European Union.	True |
| Latvia integrated into NATO.	True |
| Vīķe-Freiberga played a key role in Latvia's integration into the European Union.	True |
| Vīķe-Freiberga played a key role in Latvia's integration into NATO.	True |
","| She studied at the University of Paris. |
"
