prompt,response,atoms,hallucinated atoms
Tell me a bio of Tarik Elyounoussi," Sure, here is a brief bio of Tarik Elyounoussi:

Tarik Elyounoussi is a Norwegian professional footballer who plays as a forward for Premier League club Southampton and the Norway national team. Born on October 11, 1994, in Bergen, Norway, Elyounoussi began his youth career at local club Brann before joining Manchester United's academy at the age of 16. He","| Tarik Elyounoussi is a Norwegian.	True |
| Tarik Elyounoussi is a professional footballer.	True |
| Tarik Elyounoussi plays as a forward.	True |
| Tarik Elyounoussi plays for Premier League club Southampton.	False |
| Tarik Elyounoussi plays for the Norway national team.	True |
| Elyounoussi was born on October 11, 1994.	False |
| Elyounoussi was born in Bergen, Norway.	False |
| Elyounoussi began his youth career at Brann.	False |
| Brann is a local club.	False |
| Elyounoussi joined Manchester United's academy.	False |
| Elyounoussi joined Manchester United's academy at the age of 16.	False |
","| Tarik Elyounoussi plays for Premier League club Southampton. |
| Elyounoussi was born on October 11, 1994. |
| Elyounoussi was born in Bergen, Norway. |
| Elyounoussi began his youth career at Brann. |
| Brann is a local club. |
| Elyounoussi joined Manchester United's academy. |
| Elyounoussi joined Manchester United's academy at the age of 16. |
"
Tell me a bio of Melvin Van Peebles," Melvin Van Peebles is an American actor, director, screenwriter, and playwright. He was born on February 21, 1932, in Chicago, Illinois, and grew up in a poor African American family. Van Peebles served in the Air Force before attending college and studying drama at the Juilliard School in New York City.

After graduating from Juilliard, Van Peebles began his career as a playw","| Melvin Van Peebles is an American.	True |
| Melvin Van Peebles is an actor.	True |
| Melvin Van Peebles is a director.	True |
| Melvin Van Peebles is a screenwriter.	True |
| Melvin Van Peebles is a playwright.	True |
| He was born on February 21, 1932.	False |
| He was born in Chicago, Illinois.	True |
| He grew up in a poor African American family.	True |
| Van Peebles served in the Air Force.	True |
| Van Peebles served in the Air Force before attending college.	True |
| Van Peebles served in the Air Force before studying drama at the Juilliard School.	False |
| Van Peebles studied drama at the Juilliard School.	False |
| Van Peebles studied drama at the Juilliard School in New York City.	False |
| Van Peebles graduated from Juilliard.	False |
| After graduating from Juilliard, Van Peebles began his career.	False |
| Van Peebles began his career as a playwright.	True |
","| He was born on February 21, 1932. |
| Van Peebles served in the Air Force before studying drama at the Juilliard School. |
| Van Peebles studied drama at the Juilliard School. |
| Van Peebles studied drama at the Juilliard School in New York City. |
| Van Peebles graduated from Juilliard. |
| After graduating from Juilliard, Van Peebles began his career. |
"
Tell me a bio of Carrie Ann Inaba," Carrie Ann Inaba is an American actress, dancer, and television personality. She was born on January 5, 1968, in Honolulu, Hawaii. Inaba began her career as a professional dancer, performing in various musical theater productions and music videos. She later became a judge on the popular television show ""Dancing with the Stars,"" where she has been a fixture since the show's inception in 200","| Carrie Ann Inaba is American.	True |
| Carrie Ann Inaba is an actress.	True |
| Carrie Ann Inaba is a dancer.	True |
| Carrie Ann Inaba is a television personality.	True |
| She was born on January 5, 1968.	True |
| She was born in Honolulu.	True |
| She was born in Hawaii.	True |
| Inaba began her career.	True |
| Inaba began her career as a professional dancer.	True |
| Inaba performed in various musical theater productions.	True |
| Inaba performed in music videos.	True |
| She became a judge.	True |
| She became a judge on ""Dancing with the Stars.""	True |
| ""Dancing with the Stars"" is a popular television show.	True |
| ""Dancing with the Stars"" has been on since 200.	False |
| She has been a judge on ""Dancing with the Stars"" since the show's inception.	True |
","| ""Dancing with the Stars"" has been on since 200. |
"
Tell me a bio of Roman Pavlyuchenko," Roman Pavlyuchenko is a Russian professional footballer who plays as a striker for FC Zenit Saint Petersburg and the Russia national team. Born on March 1, 1981, in Moscow, Russia, Pavlyuchenko began his career with CSKA Moscow in 1998 before moving to Zenit Saint Petersburg in 2004. He has since become one of the club's most successful players, helping them win several","| Roman Pavlyuchenko is a Russian.	True |
| Roman Pavlyuchenko is a professional footballer.	False |
| Roman Pavlyuchenko plays as a striker.	True |
| Roman Pavlyuchenko plays for FC Zenit Saint Petersburg.	False |
| Roman Pavlyuchenko plays for the Russia national team.	True |
| Pavlyuchenko was born on March 1, 1981.	False |
| Pavlyuchenko was born in Moscow, Russia.	False |
| Pavlyuchenko began his career in 1998.	False |
| Pavlyuchenko began his career with CSKA Moscow.	False |
| Pavlyuchenko moved to Zenit Saint Petersburg in 2004.	False |
| He has become one of the club's most successful players.	True |
| He has helped the club win several matches or championships.	True |
","| Roman Pavlyuchenko is a professional footballer. |
| Roman Pavlyuchenko plays for FC Zenit Saint Petersburg. |
| Pavlyuchenko was born on March 1, 1981. |
| Pavlyuchenko was born in Moscow, Russia. |
| Pavlyuchenko began his career in 1998. |
| Pavlyuchenko began his career with CSKA Moscow. |
| Pavlyuchenko moved to Zenit Saint Petersburg in 2004. |
"
Tell me a bio of Jesse Chacón," Jesse Chacón is a Puerto Rican politician and lawyer who has served as the Secretary of State of Puerto Rico since 2017. Prior to his appointment as Secretary of State, Chacón served as the Secretary of Education of Puerto Rico from 2012 to 2017.

Chacón was born in San Juan, Puerto Rico in 1973. He earned a Bachelor of Arts degree in Political Science from the University","| Jesse Chacón is a Puerto Rican.	False |
| Jesse Chacón is a politician.	True |
| Jesse Chacón is a lawyer.	False |
| Jesse Chacón has served as the Secretary of State of Puerto Rico.	False |
| Jesse Chacón has served as the Secretary of State of Puerto Rico since 2017.	False |
| Chacón served as the Secretary of Education of Puerto Rico.	False |
| Chacón served as the Secretary of Education of Puerto Rico from 2012 to 2017.	False |
| Chacón was appointed as Secretary of State.	False |
| Chacón was born in San Juan.	False |
| Chacón was born in Puerto Rico.	False |
| Chacón was born in 1973.	False |
| He earned a Bachelor of Arts degree.	False |
| The degree he earned is in Political Science.	False |
| He earned the degree from the University.	True |
","| Jesse Chacón is a Puerto Rican. |
| Jesse Chacón is a lawyer. |
| Jesse Chacón has served as the Secretary of State of Puerto Rico. |
| Jesse Chacón has served as the Secretary of State of Puerto Rico since 2017. |
| Chacón served as the Secretary of Education of Puerto Rico. |
| Chacón served as the Secretary of Education of Puerto Rico from 2012 to 2017. |
| Chacón was appointed as Secretary of State. |
| Chacón was born in San Juan. |
| Chacón was born in Puerto Rico. |
| Chacón was born in 1973. |
| He earned a Bachelor of Arts degree. |
| The degree he earned is in Political Science. |
"
Tell me a bio of Cicero,"Cicero was a Roman statesman, orator, and philosopher who lived from 106 to 43 BCE. He was born into a wealthy family and was educated in rhetoric and philosophy. He became one of the most influential politicians of his time, serving as consul and censor, and was known for his eloquence and ability to persuade. He wrote numerous treatises on philosophy and politics, and his works continue to be","| Cicero was a Roman.	True |
| Cicero was a statesman.	True |
| Cicero was an orator.	True |
| Cicero was a philosopher.	True |
| Cicero lived from 106 to 43 BCE.	True |
| He was born into a wealthy family.	True |
| He was educated in rhetoric.	True |
| He was educated in philosophy.	True |
| He became influential.	True |
| He became one of the most influential politicians of his time.	True |
| He served as consul.	True |
| He served as censor.	False |
| He was known for his eloquence.	True |
| He was known for his ability to persuade.	True |
| He wrote treatises.	True |
| He wrote treatises on philosophy.	True |
| He wrote treatises on politics.	True |
| His works continue to be.	True |
","| He served as censor. |
"
Tell me a bio of Kelli White," Kelli White is a former American track and field athlete who was stripped of her Olympic silver medal after it was discovered that she had used performance-enhancing drugs. White was born on October 10, 1982, in Los Angeles, California. She began competing in track and field at a young age and quickly became one of the top athletes in the sport. In 2004, White won a silver medal in the 2","| Kelli White is a former American track and field athlete.	True |
| Kelli White was stripped of her Olympic silver medal.	False |
| It was discovered that Kelli White had used performance-enhancing drugs.	True |
| White was born on October 10, 1982.	False |
| White was born in Los Angeles.	False |
| White was born in California.	True |
| She began competing in track and field at a young age.	True |
| She quickly became one of the top athletes.	True |
| She quickly became one of the top athletes in the sport.	True |
","| Kelli White was stripped of her Olympic silver medal. |
| White was born on October 10, 1982. |
| White was born in Los Angeles. |
"
Tell me a bio of 14th Dalai Lama,"The 14th Dalai Lama, also known as Jetsun Jamphel Ngawang Lobsang Yeshe Tenzin Gyatso, was born on July 6, 1935, in the small village of Taktser, located in the Amdo region of northeastern Tibet. He was born to a peasant family and was recognized as the reincarnation of the 13th Dalai Lama at the age","| The 14th Dalai Lama was born on July 6, 1935.	True |
| The 14th Dalai Lama is also known as Jetsun Jamphel Ngawang Lobsang Yeshe Tenzin Gyatso.	True |
| The 14th Dalai Lama was born in the small village of Taktser.	True |
| Taktser is located in the Amdo region of northeastern Tibet.	True |
| He was born to a peasant family.	True |
| He was recognized as the reincarnation of the 13th Dalai Lama.	True |
| He was recognized as the reincarnation of the 13th Dalai Lama at a young age.	True |
",
Tell me a bio of Christian Almeida," I'm just an AI and do not have access to personal information or the ability to create biographies of individuals without their consent. It is important to respect people's privacy and only share information that is publicly available and appropriate to share.

Is there anything else I can help you with?","| I'm an AI.	True |
| I do not have access to personal information.	True |
| I do not have the ability to create biographies.	True |
| I do not have the ability to create biographies of individuals.	True |
| I do not have the ability to create biographies of individuals without their consent.	True |
| It is important to respect people's privacy.	True |
| It is important to only share information that is publicly available.	True |
| It is important to only share information that is appropriate to share.	True |
| You are asking if there is anything else.	True |
| You are offering help.	True |
| You are inquiring about assistance.	False |
","| You are inquiring about assistance. |
"
Tell me a bio of Arthur Wakefield, Of course! Arthur Wakefield was a well-known figure in the early days of the Mormon Church. He was born in England in 1820 and joined the Church of Jesus Christ of Latter-day Saints in 1839. He migrated to Utah with his family in 1847 and became a prominent leader in the community. Wakefield was known for his strong faith and his ability to inspire others to follow their,"| Arthur Wakefield was a well-known figure.	True |
| Arthur Wakefield was known in the early days of the Mormon Church.	False |
| He was born in England.	True |
| He was born in 1820.	False |
| He joined the Church of Jesus Christ of Latter-day Saints.	False |
| He joined the Church of Jesus Christ of Latter-day Saints in 1839.	False |
| He migrated to Utah.	False |
| He migrated to Utah with his family.	False |
| He migrated to Utah with his family in 1847.	False |
| He became a leader.	True |
| He became a prominent leader.	True |
| He became a prominent leader in the community.	True |
| Wakefield was known for his strong faith.	False |
| Wakefield was known for his ability to inspire others.	False |
| Wakefield inspired others to follow their.	True |
","| Arthur Wakefield was known in the early days of the Mormon Church. |
| He was born in 1820. |
| He joined the Church of Jesus Christ of Latter-day Saints. |
| He joined the Church of Jesus Christ of Latter-day Saints in 1839. |
| He migrated to Utah. |
| He migrated to Utah with his family. |
| He migrated to Utah with his family in 1847. |
| Wakefield was known for his strong faith. |
| Wakefield was known for his ability to inspire others. |
"
Tell me a bio of Marty Mayberry," Marty Mayberry is a fictional character in the American television series ""The Andy Griffith Show"" and its spin-off ""Mayberry R.F.D."" He is a friendly and helpful local resident of Mayberry, North Carolina, known for his catchphrase ""Good grief!""

Marty is a regular at the local diner, where he often eats breakfast with his friends and talks about his latest adventures. He is also a bit of a","| Marty Mayberry is a fictional character.	False |
| Marty Mayberry appears in the American television series ""The Andy Griffith Show.""	False |
| Marty Mayberry appears in the spin-off ""Mayberry R.F.D."".	False |
| He is a local resident of Mayberry, North Carolina.	False |
| He is friendly.	True |
| He is helpful.	True |
| He is known for his catchphrase ""Good grief!"".	False |
| Marty is a regular at the local diner.	False |
| Marty often eats breakfast with his friends at the local diner.	False |
| Marty talks about his latest adventures at the local diner.	False |
","| Marty Mayberry is a fictional character. |
| Marty Mayberry appears in the American television series ""The Andy Griffith Show."" |
| Marty Mayberry appears in the spin-off ""Mayberry R.F.D."". |
| He is a local resident of Mayberry, North Carolina. |
| He is known for his catchphrase ""Good grief!"". |
| Marty is a regular at the local diner. |
| Marty often eats breakfast with his friends at the local diner. |
| Marty talks about his latest adventures at the local diner. |
"
Tell me a bio of Rui Campos,"Rui Campos is a Brazilian musician, composer, and producer. He was born on March 25, 1963, in São Paulo, Brazil, and began playing the piano at the age of 6. Campos studied music at the University of São Paulo and later became a member of the Brazilian rock band, Legião Urbana. He has also worked as a producer and composer for other artists, including several albums for the Brazilian singer, An","| Rui Campos is a person.	True |
| Rui Campos is Brazilian.	True |
| Rui Campos is a musician.	False |
| Rui Campos is a composer.	False |
| Rui Campos is a producer.	False |
| He was born on March 25, 1963.	False |
| He was born in São Paulo, Brazil.	True |
| He began playing the piano at the age of 6.	False |
| Campos studied music.	False |
| Campos studied at the University of São Paulo.	False |
| Campos later became a member of Legião Urbana.	False |
| Legião Urbana is a Brazilian rock band.	False |
| He has worked as a producer.	False |
| He has worked as a composer.	False |
| He has worked for other artists.	False |
| An is a Brazilian singer.	False |
| He has worked on several albums for An.	False |
","| Rui Campos is a musician. |
| Rui Campos is a composer. |
| Rui Campos is a producer. |
| He was born on March 25, 1963. |
| He began playing the piano at the age of 6. |
| Campos studied music. |
| Campos studied at the University of São Paulo. |
| Campos later became a member of Legião Urbana. |
| Legião Urbana is a Brazilian rock band. |
| He has worked as a producer. |
| He has worked as a composer. |
| He has worked for other artists. |
| An is a Brazilian singer. |
| He has worked on several albums for An. |
"
Tell me a bio of Vicente Carrillo Fuentes," Vicente Carrillo Fuentes was a Mexican politician and businessman who served as the mayor of Culiacán, Sinaloa from 1989 to 1992. He was born on August 10, 1949, in Culiacán, Sinaloa, Mexico. Carrillo Fuentes was a member of the Institutional Revolutionary Party (PRI) and was known for his efforts to improve the city's infrastr","| Vicente Carrillo Fuentes was a Mexican.	True |
| Vicente Carrillo Fuentes was a politician.	False |
| Vicente Carrillo Fuentes was a businessman.	False |
| Vicente Carrillo Fuentes served as the mayor.	False |
| Vicente Carrillo Fuentes served as the mayor of Culiacán, Sinaloa.	False |
| Vicente Carrillo Fuentes served as the mayor of Culiacán, Sinaloa from 1989 to 1992.	False |
| He was born on August 10, 1949.	False |
| He was born in Culiacán.	False |
| He was born in Sinaloa, Mexico.	True |
| Carrillo Fuentes was a member of the Institutional Revolutionary Party (PRI).	True |
| Carrillo Fuentes was known for his efforts to improve the city's infrastructure.	False |
","| Vicente Carrillo Fuentes was a politician. |
| Vicente Carrillo Fuentes was a businessman. |
| Vicente Carrillo Fuentes served as the mayor. |
| Vicente Carrillo Fuentes served as the mayor of Culiacán, Sinaloa. |
| Vicente Carrillo Fuentes served as the mayor of Culiacán, Sinaloa from 1989 to 1992. |
| He was born on August 10, 1949. |
| He was born in Culiacán. |
| Carrillo Fuentes was known for his efforts to improve the city's infrastructure. |
"
Tell me a bio of Sheldon T. Mills,"I'm just an AI, I don't have access to personal information or the ability to create biographies for individuals. Additionally, it is important to respect people's privacy and not share their personal information without their consent.

However, I can provide you with some general information about Sheldon T. Mills, who is a well-known scientist and researcher in the field of physics. Mills is a professor of physics at Harvard University and has","| The speaker is an AI.	False |
| The AI does not have access to personal information.	True |
| The AI does not have the ability to create biographies for individuals.	True |
| It is important to respect people's privacy.	False |
| It is important not to share people's personal information without their consent.	True |
| Sheldon T. Mills is a well-known scientist.	False |
| Sheldon T. Mills is a researcher.	False |
| Sheldon T. Mills is in the field of physics.	False |
| Sheldon T. Mills is a physicist.	False |
| Sheldon T. Mills is well-known in the field of physics.	False |
| Mills is a professor.	False |
| Mills is a professor of physics.	False |
| Mills is a professor of physics at Harvard University.	False |
","| The speaker is an AI. |
| It is important to respect people's privacy. |
| Sheldon T. Mills is a well-known scientist. |
| Sheldon T. Mills is a researcher. |
| Sheldon T. Mills is in the field of physics. |
| Sheldon T. Mills is a physicist. |
| Sheldon T. Mills is well-known in the field of physics. |
| Mills is a professor. |
| Mills is a professor of physics. |
| Mills is a professor of physics at Harvard University. |
"
Tell me a bio of Joseph A. Lopez,"Sure, here is a brief bio of Joseph A. Lopez:

Joseph A. Lopez is a prominent American businessman and philanthropist. He is the founder and CEO of several successful companies, including Lopez Holdings, LLC and the Lopez Group of Companies. Lopez is also a well-known philanthropist, having donated millions of dollars to various charitable organizations throughout his career.

B","| Joseph A. Lopez is a businessman.	False |
| Joseph A. Lopez is a philanthropist.	False |
| Joseph A. Lopez is American.	False |
| Joseph A. Lopez is prominent.	True |
| He is the founder of several successful companies.	False |
| He is the CEO of several successful companies.	False |
| Lopez Holdings, LLC is a company he founded.	False |
| Lopez Group of Companies is a company he founded.	False |
| Lopez is a well-known philanthropist.	False |
| Lopez has donated millions of dollars.	False |
| Lopez has donated to various charitable organizations.	False |
| Lopez has donated throughout his career.	False |
","| Joseph A. Lopez is a businessman. |
| Joseph A. Lopez is a philanthropist. |
| Joseph A. Lopez is American. |
| He is the founder of several successful companies. |
| He is the CEO of several successful companies. |
| Lopez Holdings, LLC is a company he founded. |
| Lopez Group of Companies is a company he founded. |
| Lopez is a well-known philanthropist. |
| Lopez has donated millions of dollars. |
| Lopez has donated to various charitable organizations. |
| Lopez has donated throughout his career. |
"
Tell me a bio of Andry Rajoelina,"Andry Rajoelina is a Malagasy politician who served as the President of Madagascar from 2009 to 2014. He was born on August 25, 1973, in Antananarivo, Madagascar. Rajoelina began his political career in the 1990s as a member of the opposition movement against the government of President Didier Ratsiraka. He was arrested several times","| Andry Rajoelina is a Malagasy politician.	True |
| Andry Rajoelina served as the President of Madagascar.	True |
| Andry Rajoelina served as the President of Madagascar from 2009 to 2014.	True |
| He was born on August 25, 1973.	False |
| He was born in Antananarivo.	False |
| He was born in Madagascar.	True |
| Rajoelina began his political career in the 1990s.	False |
| Rajoelina was a member of the opposition movement.	True |
| Rajoelina was a member of the opposition movement against the government.	True |
| The government was led by President Didier Ratsiraka.	False |
| Rajoelina was a member of the opposition movement against the government of President Didier Ratsiraka.	False |
| He was arrested.	True |
| He was arrested several times.	True |
","| He was born on August 25, 1973. |
| He was born in Antananarivo. |
| Rajoelina began his political career in the 1990s. |
| The government was led by President Didier Ratsiraka. |
| Rajoelina was a member of the opposition movement against the government of President Didier Ratsiraka. |
"
Tell me a bio of Hu Qili," Hu Qili (1910-1985) was a Chinese politician and statesman who served as the Premier of the People's Republic of China from 1958 to 1968. Born in Shaanxi Province, Hu Qili studied at the University of Science and Technology in Shanghai and later became involved in the Chinese Communist Party. He held various positions within the party and government before being appointed as Premier in 195","| Hu Qili was born in 1910.	False |
| Hu Qili died in 1985.	False |
| Hu Qili was a Chinese politician.	True |
| Hu Qili was a statesman.	True |
| Hu Qili served as the Premier of the People's Republic of China.	False |
| Hu Qili served as Premier of the People's Republic of China from 1958 to 1968.	False |
| Hu Qili was born in Shaanxi Province.	True |
| Hu Qili studied at the University of Science and Technology in Shanghai.	False |
| Hu Qili later became involved in the Chinese Communist Party.	True |
| He held various positions within the party.	True |
| He held various positions within the government.	True |
| He was appointed as Premier in 195.	False |
","| Hu Qili was born in 1910. |
| Hu Qili died in 1985. |
| Hu Qili served as the Premier of the People's Republic of China. |
| Hu Qili served as Premier of the People's Republic of China from 1958 to 1968. |
| Hu Qili studied at the University of Science and Technology in Shanghai. |
| He was appointed as Premier in 195. |
"
Tell me a bio of Vishal (actor),"Sure, Vishal is an Indian film actor who has appeared in Tamil, Telugu, and Kannada language films. He was born on October 29, 1980, in Chennai, Tamil Nadu, India. Vishal began his acting career in the early 2000s and quickly gained popularity for his performances in films such as ""Vaalu"" (2015) and ""Irumbu Th","| He was born on October 29, 1980.	False |
| He was born in Chennai.	True |
| He was born in Tamil Nadu.	False |
| He was born in India.	True |
| Vishal began his acting career in the early 2000s.	False |
| Vishal quickly gained popularity for his performances.	True |
| Vishal gained popularity for his performances in films.	True |
| Vishal gained popularity for his performances in ""Vaalu"" (2015).	False |
| Vishal gained popularity for his performances in ""Irumbu Th"".	True |
","| He was born on October 29, 1980. |
| He was born in Tamil Nadu. |
| Vishal began his acting career in the early 2000s. |
| Vishal gained popularity for his performances in ""Vaalu"" (2015). |
"
Tell me a bio of George VI," George VI (1895-1952) was the King of the United Kingdom and the Dominions of the British Empire from 1936 until his death in 1952. He was the second son of King George V and Queen Mary, and was not expected to inherit the throne until the unexpected abdication of his older brother, Edward VIII, in 1936.

George VI was born on December 14,","| George VI was born in 1895.	True |
| George VI died in 1952.	True |
| George VI was the King of the United Kingdom.	True |
| George VI was the King of the Dominions of the British Empire.	False |
| George VI was the King of the United Kingdom and the Dominions of the British Empire.	False |
| George VI was the King of the United Kingdom from 1936 until his death in 1952.	True |
| He was the second son of King George V and Queen Mary.	True |
| He was not expected to inherit the throne.	False |
| His older brother was Edward VIII.	True |
| Edward VIII unexpectedly abdicated in 1936.	True |
| His older brother's unexpected abdication led him to inherit the throne.	True |
| George VI was born on December 14.	True |
","| George VI was the King of the Dominions of the British Empire. |
| George VI was the King of the United Kingdom and the Dominions of the British Empire. |
| He was not expected to inherit the throne. |
"
Tell me a bio of James Franco,"Sure, James Franco is an American actor, director, and producer. He was born on April 19, 1978 in Palo Alto, California. Franco began his acting career in the late 1990s, appearing in small roles in films and television shows. He gained recognition for his breakout role in the 2001 film ""Napoleon Dynamite,"" and went on to star in a number of successful films, including ""1","| He was born on April 19, 1978.	True |
| He was born in Palo Alto, California.	True |
| Franco began his acting career.	True |
| Franco began his acting career in the late 1990s.	True |
| Franco appeared in small roles.	True |
| Franco appeared in small roles in films.	False |
| Franco appeared in small roles in television shows.	True |
| He gained recognition for his breakout role in the 2001 film ""Napoleon Dynamite.""	False |
| He gained recognition for his breakout role in the 2001 film.	False |
| ""Napoleon Dynamite"" is a film.	False |
| He went on to star in a number of successful films.	True |
| He went on to star in successful films.	True |
| He went on to star in successful films after gaining recognition for his breakout role in ""Napoleon Dynamite."".	False |
","| Franco appeared in small roles in films. |
| He gained recognition for his breakout role in the 2001 film ""Napoleon Dynamite."" |
| He gained recognition for his breakout role in the 2001 film. |
| ""Napoleon Dynamite"" is a film. |
| He went on to star in successful films after gaining recognition for his breakout role in ""Napoleon Dynamite."". |
"
Tell me a bio of Lisa Ling," Lisa Ling is an American journalist and television host. She was born on April 27, 1973, in San Francisco, California. Ling's parents are both Chinese immigrants, and she was raised in a multicultural household. She graduated from Stanford University with a degree in Asian studies and later earned a master's degree in journalism from the University of Southern California.

Ling began her career in journalism as a producer for","| Lisa Ling is American.	True |
| Lisa Ling is a journalist.	True |
| Lisa Ling is a television host.	True |
| She was born on April 27, 1973.	False |
| She was born in San Francisco.	False |
| She was born in California.	True |
| Ling's parents are Chinese immigrants.	True |
| Ling was raised in a multicultural household.	True |
| She graduated from Stanford University.	False |
| She graduated from Stanford University with a degree in Asian studies.	False |
| She later earned a master's degree in journalism.	True |
| She earned a master's degree in journalism from the University of Southern California.	False |
| She earned a master's degree in journalism from the University of Southern California after graduating from Stanford University.	False |
","| She was born on April 27, 1973. |
| She was born in San Francisco. |
| She graduated from Stanford University. |
| She graduated from Stanford University with a degree in Asian studies. |
| She earned a master's degree in journalism from the University of Southern California. |
| She earned a master's degree in journalism from the University of Southern California after graduating from Stanford University. |
"
Tell me a bio of Mike Adenuga," Mike Adenuga is a Nigerian businessman and philanthropist. He is the founder of Globacom, a leading telecommunications company in Nigeria and several other countries in West Africa. Adenuga was born in 1953 in Ibadan, Nigeria, and grew up in a poor family. Despite the challenges he faced, he was able to attend university and earn a degree in electrical engineering. After graduating, he worked","| Mike Adenuga is a person.	True |
| Mike Adenuga is Nigerian.	True |
| Mike Adenuga is a businessman.	True |
| Mike Adenuga is a philanthropist.	True |
| He is the founder.	True |
| He is the founder of Globacom.	True |
| Globacom is a telecommunications company.	True |
| Globacom is a leading telecommunications company.	True |
| Globacom is in Nigeria.	True |
| Globacom is in several other countries in West Africa.	True |
| Adenuga was born in 1953.	True |
| Adenuga was born in Ibadan, Nigeria.	False |
| Adenuga grew up in a poor family.	False |
| He faced challenges.	True |
| He was able to attend university.	True |
| He earned a degree.	True |
| He earned a degree in electrical engineering.	False |
| Despite the challenges he faced, he was able to attend university.	True |
| Despite the challenges he faced, he was able to earn a degree in electrical engineering.	False |
| He graduated.	True |
| After graduating, he worked.	True |
","| Adenuga was born in Ibadan, Nigeria. |
| Adenuga grew up in a poor family. |
| He earned a degree in electrical engineering. |
| Despite the challenges he faced, he was able to earn a degree in electrical engineering. |
"
Tell me a bio of Idi Amin,"Idi Amin was a Ugandan politician and military officer who served as the President of Uganda from 1971 to 1979. Born in 1928 in the British colony of Uganda, Amin joined the Uganda Army in 1946 and quickly rose through the ranks. He became known for his brutal tactics and was accused of numerous human rights abuses during his time in power. Amin","| Idi Amin was a Ugandan.	True |
| Idi Amin was a politician.	True |
| Idi Amin was a military officer.	True |
| Idi Amin served as the President of Uganda.	True |
| Idi Amin served as the President of Uganda from 1971 to 1979.	True |
| Amin was born in 1928.	True |
| Amin was born in the British colony of Uganda.	True |
| Amin joined the Uganda Army in 1946.	True |
| Amin quickly rose through the ranks.	True |
| He became known for his brutal tactics.	True |
| He was accused of numerous human rights abuses.	True |
| He was accused of human rights abuses during his time in power.	True |
| His name is Amin.	True |
",
Tell me a bio of Generoso Rossi," Generoso Rossi was an Italian businessman and philanthropist who was born on May 26, 1930, in Milan, Italy. He was the founder and CEO of Generoso Rossi Group, a successful business conglomerate that operated in various industries, including real estate, finance, and manufacturing.

Rossi was known for his innovative approach to business and his ability to identify and capitalize on emerging tr","| Generoso Rossi was an Italian businessman.	False |
| Generoso Rossi was a philanthropist.	False |
| Generoso Rossi was born on May 26, 1930.	False |
| Generoso Rossi was born in Milan, Italy.	False |
| He was a founder.	False |
| He was a CEO.	False |
| Generoso Rossi Group was a successful business conglomerate.	False |
| Generoso Rossi Group operated in various industries.	False |
| The industries included real estate, finance, and manufacturing.	False |
| Rossi was known for his innovative approach to business.	False |
| Rossi was known for his ability to identify emerging trends.	False |
| Rossi was known for his ability to capitalize on emerging trends.	False |
","| Generoso Rossi was an Italian businessman. |
| Generoso Rossi was a philanthropist. |
| Generoso Rossi was born on May 26, 1930. |
| Generoso Rossi was born in Milan, Italy. |
| He was a founder. |
| He was a CEO. |
| Generoso Rossi Group was a successful business conglomerate. |
| Generoso Rossi Group operated in various industries. |
| The industries included real estate, finance, and manufacturing. |
| Rossi was known for his innovative approach to business. |
| Rossi was known for his ability to identify emerging trends. |
| Rossi was known for his ability to capitalize on emerging trends. |
"
"Tell me a bio of João Lucas (footballer, born 1991)","Sure, here is a brief bio of João Lucas (footballer, born 1991):

João Lucas is a Brazilian footballer who was born on January 15, 1991, in São Paulo, Brazil. He is a midfielder who plays for Corinthians and the Brazilian national team.

João Lucas began his professional career with Corinthians in 2010, and has since made over 10","| João Lucas is a Brazilian footballer.	True |
| João Lucas was born on January 15, 1991.	False |
| João Lucas was born in São Paulo, Brazil.	False |
| He is a midfielder.	False |
| He plays for Corinthians.	False |
| He plays for the Brazilian national team.	False |
| João Lucas began his professional career with Corinthians.	False |
| João Lucas began his professional career in 2010.	False |
| João Lucas has made over 10 appearances.	True |
","| João Lucas was born on January 15, 1991. |
| João Lucas was born in São Paulo, Brazil. |
| He is a midfielder. |
| He plays for Corinthians. |
| He plays for the Brazilian national team. |
| João Lucas began his professional career with Corinthians. |
| João Lucas began his professional career in 2010. |
"
Tell me a bio of Danny Almonte," Danny Almonte was born on February 24, 1989, in the Bronx, New York. He was a high school baseball player who gained international attention in 2001 when he was 12 years old for his impressive pitching skills. Almonte was born to Puerto Rican parents and grew up in the South Bronx. He began playing baseball at a young age and quickly showed a natural talent for the sport.

","| Danny Almonte was born on February 24, 1989.	False |
| Danny Almonte was born in the Bronx.	False |
| Danny Almonte was born in New York.	False |
| He was a high school baseball player.	False |
| He gained international attention in 2001.	True |
| He gained international attention when he was 12 years old.	False |
| He gained international attention for his impressive pitching skills.	True |
| Almonte was born to Puerto Rican parents.	False |
| Almonte grew up in the South Bronx.	False |
| He began playing baseball at a young age.	True |
| He quickly showed a natural talent for the sport.	True |
","| Danny Almonte was born on February 24, 1989. |
| Danny Almonte was born in the Bronx. |
| Danny Almonte was born in New York. |
| He was a high school baseball player. |
| He gained international attention when he was 12 years old. |
| Almonte was born to Puerto Rican parents. |
| Almonte grew up in the South Bronx. |
"
