list_name,condition,letter,list,count,list_condition,prompt,list_len,val,response
days of the week,contain,f,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['friday'],"List 5 days of the week that contain the letter 'f'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Friday, Tuesday, Wednesday and Saturday
"
days of the week,contain,g,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that contain the letter 'g'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are all days of the week that contain the letter ""G"".
"
days of the week,contain,h,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['thursday'],"List 6 days of the week that contain the letter 'h'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Sure! Here are six days of the week that start with ""H"":
- Wednesday
- Friday
- Monday
- Tuesday
- Saturday
- Sunday
"
days of the week,contain,i,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['friday'],"List 5 days of the week that contain the letter 'i'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday
"
days of the week,contain,j,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that contain the letter 'j'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that include the letter ""J"":

  Monday
    Tuesday
    Wednesday
    Thursday
    Friday
    Saturday
    Sunday
"
days of the week,contain,k,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that contain the letter 'k'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday
- Tuesday - Wednesday - Thursday - Friday - Saturday - Sunday
"
days of the week,contain,l,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 2 days of the week that contain the letter 'l'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,2," Monday and Friday are two days of the week that contain the letter ""L.""
"
days of the week,contain,m,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['monday'],"List 7 days of the week that contain the letter 'm'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday are seven days in a week.
"
days of the week,contain,n,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",3,"['monday', 'wednesday', 'sunday']","List 6 days of the week that contain the letter 'n'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all days of the week containing the letter ""N"".
"
days of the week,contain,o,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['monday'],"List 3 days of the week that contain the letter 'o'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Friday are all words containing an o.
"
days of the week,contain,p,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that contain the letter 'p'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,contain,q,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that contain the letter 'q'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week that include the letter Q are: Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday.
"
days of the week,contain,r,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",3,"['thursday', 'friday', 'saturday']","List 7 days of the week that contain the letter 'r'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that include the letter ""R"":
- Monday
- Tuesday 
- Wednesday 
- Thursday 
- Friday 
- Saturday 
- Sunday
"
days of the week,contain,s,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",5,"['tuesday', 'wednesday', 'thursday', 'saturday', 'sunday']","List 6 days of the week that contain the letter 's'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all days of the week which contain the letter ""S.""
"
days of the week,contain,t,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",3,"['tuesday', 'thursday', 'saturday']","List 5 days of the week that contain the letter 't'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday - Tuesday - Wednesday - Thursday - Friday
"
days of the week,contain,u,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",4,"['tuesday', 'thursday', 'saturday', 'sunday']","List 5 days of the week that contain the letter 'u'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all days of the week which have the letter u in their names.
"
days of the week,contain,v,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that contain the letter 'v'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,contain,w,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['wednesday'],"List 5 days of the week that contain the letter 'w'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Wednesday, Friday, Saturday and Sunday
"
days of the week,contain,x,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that contain the letter 'x'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all words containing the letter X.
"
days of the week,contain,z,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 2 days of the week that contain the letter 'z'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,2," Monday and Tuesday are two days of the week containing the letter 'z'
"
days of the week,start with,a,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 2 days of the week that start with the letter 'a'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,2," Sure! Here are two days of the week that begin with ""A"": Monday and Tuesday.
"
days of the week,start with,b,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that start with the letter 'b'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are all days of the week starting with ""B"".
"
days of the week,start with,c,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 2 days of the week that start with the letter 'c'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,2," Monday and Tuesday are two days of the week that begin with the letter ""C"".
"
days of the week,start with,d,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that start with the letter 'd'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Here are six days of the week that begin with the letter D:

Monday - Monday
Tuesday - Tuesday
Wednesday - Wednesday
Thursday - Thursday
Friday - Friday
Saturday - Saturday
Sunday - Sunday
"
days of the week,start with,e,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that start with the letter 'e'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,start with,f,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['friday'],"List 7 days of the week that start with the letter 'f'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week that begin with the letter F are: Friday, Saturday, Sunday, Monday, Tuesday, Wednesday and Thursday.
"
days of the week,start with,g,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that start with the letter 'g'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Sure! Here are five days of the week starting with ""G"": Good Friday, Green Monday, Groundhog Day, Gobstopper Tuesday and Geezer's Day.
"
days of the week,start with,h,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 4 days of the week that start with the letter 'h'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,4," Sure! Here are four days of the week that begin with the letter ""H"":
- Monday
- Tuesday 
- Wednesday 
- Thursday
"
days of the week,start with,i,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that start with the letter 'i'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday - Mo-Wed
"
days of the week,start with,j,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that start with the letter 'j'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are all days of the week that begin with the letter J.
"
days of the week,start with,k,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that start with the letter 'k'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Here are six days of the week that begin with the letter K:
"
days of the week,start with,l,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 2 days of the week that start with the letter 'l'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,2," Monday, Tuesday and Thursday are all days of the week starting with the letter ""L"".
"
days of the week,start with,m,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['monday'],"List 5 days of the week that start with the letter 'm'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all days of the week starting with the letter M.
"
days of the week,start with,n,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that start with the letter 'n'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday
"
days of the week,start with,o,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that start with the letter 'o'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are all days of the week starting with the letter ""O"".
"
days of the week,start with,p,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that start with the letter 'p'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday and Friday are all words starting with the letter P.
"
days of the week,start with,q,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that start with the letter 'q'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all five days of the week starting with the letter q.
"
days of the week,start with,r,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that start with the letter 'r'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that begin with the letter R:

Monday - Monday
Tuesday - Tuesday
Wednesday - Wednesday
Thursday - Thursday
Friday - Friday
Saturday - Saturday
Sunday - Sunday
"
days of the week,start with,s,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",2,"['saturday', 'sunday']","List 7 days of the week that start with the letter 's'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week that begin with S are Sunday, Monday, Tuesday, Wednesday, Thursday, Friday and Saturday.
"
days of the week,start with,t,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",2,"['tuesday', 'thursday']","List 4 days of the week that start with the letter 't'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,4," Sure! Here are four days of the week starting with the letter T: Thursday, Tuesday, Friday and Sunday.
"
days of the week,start with,u,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that start with the letter 'u'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that begin with U:
- Sunday
- Monday 
- Tuesday 
- Wednesday 
- Thursday 
- Friday 
- Saturday
"
days of the week,start with,v,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that start with the letter 'v'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Here are six days of the week starting with the letter V:
"
days of the week,start with,w,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",1,['wednesday'],"List 7 days of the week that start with the letter 'w'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week starting with the letter W are: Wednesday, Thursday, Friday, Saturday, Sunday and Monday.
"
days of the week,start with,x,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 4 days of the week that start with the letter 'x'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,4," Here are four days of the week starting with x: Wednesday, Friday, Sunday and Tuesday.
"
days of the week,start with,y,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that start with the letter 'y'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Sure! Here are three days of the week starting with Y:
"
days of the week,start with,z,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that start with the letter 'z'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all days of the week that begin with the letter z.
"
days of the week,end with,a,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that end with the letter 'a'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all names for a day of the week ending in 'a'
"
days of the week,end with,b,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that end with the letter 'b'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all words that end in the letter 'b'
"
days of the week,end with,c,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that end with the letter 'c'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all five-day weeks. The last day of each week is a Saturday or Sunday.
"
days of the week,end with,d,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'd'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,e,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that end with the letter 'e'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,f,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that end with the letter 'f'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Friday, Tuesday, Wednesday, Thursday and Saturday
"
days of the week,end with,g,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'g'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that end in 'G':
- Good (Monday)
- Great (Tuesday)
- Goodbye (Wednesday)
- God (Thursday)
- Goose (Friday)
- Gone (Saturday)
- Goodnight (Sunday)
"
days of the week,end with,h,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that end with the letter 'h'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday
"
days of the week,end with,i,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that end with the letter 'i'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are three days of the week which end in the letter ""I"".
"
days of the week,end with,j,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'j'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,k,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'k'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that end in the letter ""K"":
- Sunday
- Monday
- Tuesday 
- Wednesday 
- Thursday 
- Friday 
- Saturday
"
days of the week,end with,l,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that end with the letter 'l'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Thursday
"
days of the week,end with,m,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'm'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,n,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'n'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week ending in the letter 'N': Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,o,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that end with the letter 'o'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Monday, Tuesday, Wednesday, Thursday and Friday are all days of the week that end in the letter 'o'.
"
days of the week,end with,p,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 4 days of the week that end with the letter 'p'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,4," Monday, Tuesday, Wednesday and Thursday are all days of the week that end in 'p'
"
days of the week,end with,q,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 3 days of the week that end with the letter 'q'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,3," Monday, Tuesday, Wednesday and Thursday are all days of the week that end in the letter ""Q"".
"
days of the week,end with,r,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'r'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Sure! Here are seven days of the week that end in the letter R:
"
days of the week,end with,s,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that end with the letter 's'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday
"
days of the week,end with,t,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 1 days of the week that end with the letter 't'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,1," Monday, Tuesday, Wednesday, Thursday, Friday and Saturday are all words that end in t.
"
days of the week,end with,u,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 6 days of the week that end with the letter 'u'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,6," Sure! Here are six days of the week that end in the letter ""U"":
- Monday
- Tuesday 
- Wednesday 
- Thursday 
- Friday 
- Saturday
"
days of the week,end with,v,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'v'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week that end in the letter 'v' are: Wednesday, Thursday, Friday, Saturday, Sunday and Monday.
"
days of the week,end with,w,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'w'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Seven days of the week ending in 'W': Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
days of the week,end with,x,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 5 days of the week that end with the letter 'x'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,5," Sure! Here are five days of the week ending in the letter X:
- Tuesday 
- Wednesday 
- Thursday 
- Friday 
- Saturday
"
days of the week,end with,z,"['monday', 'tuesday', 'wednesday', 'thursday', 'friday', 'saturday', 'sunday']",0,[],"List 7 days of the week that end with the letter 'z'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",7,7," Monday, Tuesday, Wednesday, Thursday, Friday, Saturday and Sunday
"
months of the year,contain,a,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",6,"['january', 'february', 'march', 'april', 'may', 'august']","List 7 months of the year that contain the letter 'a'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,7," Sure! Here are seven months in a row with the letter 'A': January, February, March, April, May, June and July.
"
months of the year,contain,b,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",5,"['february', 'september', 'october', 'november', 'december']","List 10 months of the year that contain the letter 'b'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,10," Sure! Here are ten months of the year that contain the letter ""B"":
"
months of the year,contain,c,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",3,"['march', 'october', 'december']","List 5 months of the year that contain the letter 'c'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,5," Sure! Here are five months of the year containing the letter C: January, March, May, July and October.
"
months of the year,contain,d,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['december'],"List 6 months of the year that contain the letter 'd'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,6," Sure! Here are six months containing the letter ""D"": January, February, March, April, May, June, July, August, September, October, November and December
"
months of the year,contain,e,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",6,"['february', 'june', 'september', 'october', 'november', 'december']","List 8 months of the year that contain the letter 'e'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,8," Sure! Here are eight months containing the letter ""E"":
- February (Feb)
- April (Apr)
- June (Jun)
- August (Aug)
- October (Oct)
- December (Dec)
- January (Jan)
- March (Mar)
"
months of the year,contain,f,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['february'],"List 11 months of the year that contain the letter 'f'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,11," Sure! Here are eleven months of the year containing the letter F:
 January, February, March, April, May, June, July, August, September, October, November and December.
"
months of the year,contain,g,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['august'],"List 10 months of the year that contain the letter 'g'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,10," Sure! Here are ten months of the year containing the letter ""G"": January, February, March, April, May, June, July, August, September, October and November.
"
months of the year,contain,h,"['january', 'february', 'march', 'april', 'may', 'june', 'july', 'august', 'september', 'october', 'november', 'december']",1,['march'],"List 5 months of the year that contain the letter 'h'. Separate the items of the list using semicolons as separators. Provide only the list without any additional information. If you cannot answer, respond with 'no response.'",12,5," Sure! Here are five months of the year that contain the letter ""H"": January, February, March, April and May.
"
